predicted,predictor,model,roi_type,fa_type,spillover,fold,rsquared_train,delta_rsquared_train,rsquared_test,delta_rsquared_test,loglik_train,delta_loglik_train,loglik_test,delta_loglik_test
FirstFixationDuration,SurprisalTrailingSpanning6,gpt2_k5,Trailing,Spanning6,True,0_0,0.12978222958812258,-0.0030823777311665967,0.022290296907290896,0.003155547153796845,-4.810986086117842,-0.00177418214718994,-4.9187912547133035,0.0016111458378436083
FirstFixationDuration,SurprisalTrailingSpanning7,gpt2_k5,Trailing,Spanning7,True,0_0,0.12959431557191436,-0.0032702917473748094,0.020207051061504333,0.0010723013080102817,-4.811094043997196,-0.0018821400265434107,-4.919855491653222,0.0005469088979248582
FirstFixationDuration,SurprisalTrailingSpanningWhole,gpt2_k5,Trailing,SpanningWhole,True,0_0,0.13007983644878385,-0.0027847708705053265,0.03357880283864301,0.014444053085148956,-4.810815061248058,-0.0016031572774055647,-4.912984735823,0.007417664728147422
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic7,gpt2_k5,LeadingAndTrailing,Dynamic7,True,0_0,0.1338103636782184,0.0009457563589292395,0.032538360764328145,0.013403611010834093,-4.808666272633794,0.0005456313368581434,-4.9135227426531545,0.006879657897992608
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic8,gpt2_k5,LeadingAndTrailing,Dynamic8,True,0_0,0.13463785744425982,0.001773250124970649,0.03199413863377931,0.01285938888028526,-4.808188381161457,0.0010235228091950432,-4.91380392647294,0.006598474078207239
FirstFixationDuration,SurprisalLeadingAndTrailingFixed,gpt2_k5,LeadingAndTrailing,Fixed,True,0_0,0.135801068735946,0.0029364614166568215,0.010148906571722849,-0.008985843181771203,-4.807515833955883,0.0016960700147699015,-4.924962115847275,-0.004559715296127642
FirstFixationDuration,SurprisalLeadingAndTrailingWhole,gpt2_k5,LeadingAndTrailing,Whole,True,0_0,0.13732700760311967,0.004462400283830492,0.026245189568375404,0.007110439814881353,-4.806632190390063,0.0025797135805891713,-4.916764623919749,0.003637776631397749
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning3,gpt2_k5,LeadingAndTrailing,Spanning3,True,0_0,0.1303950805545332,-0.0024695267647559804,0.03288549701528953,0.013750747261795482,-4.810633837009165,-0.0014219330385127904,-4.9133433047664195,0.0070590957847276314
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning4,gpt2_k5,LeadingAndTrailing,Spanning4,True,0_0,0.1305536408146969,-0.0023109665045922823,0.03290338306768115,0.013768633314187095,-4.810542660709449,-0.001330756738796346,-4.913334057558497,0.00706834299264969
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning5,gpt2_k5,LeadingAndTrailing,Spanning5,True,0_0,0.1302320558586435,-0.0026325514606456712,0.0301434390699169,0.011008689316422848,-4.810727563144475,-0.00151565917382257,-4.914758947895113,0.005643452656034498
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning6,gpt2_k5,LeadingAndTrailing,Spanning6,True,0_0,0.1302279922431272,-0.0026366150761619744,0.024618227875427445,0.005483478121933394,-4.810729899173327,-0.0015179952026747046,-4.917599333034217,0.0028030675169299357
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning7,gpt2_k5,LeadingAndTrailing,Spanning7,True,0_0,0.13046935820724237,-0.0023952491120468045,0.023326074908310623,0.004191325154816572,-4.810591127484727,-0.0013792235140748232,-4.918261277853563,0.0021411226975844855
FirstFixationDuration,SurprisalLeadingAndTrailingSpanningWhole,gpt2_k5,LeadingAndTrailing,SpanningWhole,True,0_0,0.13067961542078677,-0.0021849918985024086,0.03541400647573856,0.016279256722244506,-4.810470210159792,-0.0012583061891398017,-4.9120343487925995,0.008368051758547601
FirstFixationDuration,SurprisalNoWhitespaceDynamic7,gpt2_k5,NoWhitespace,Dynamic7,True,0_0,0.13306232162141318,0.00019771430212400798,0.028181035361377726,0.009046285607883675,-4.809097886685983,0.000114017284669643,-4.915769623649569,0.0046327769015777065
FirstFixationDuration,SurprisalNoWhitespaceDynamic8,gpt2_k5,NoWhitespace,Dynamic8,True,0_0,0.13504035800544845,0.0021757506861592724,0.028021198743542586,0.008886448990048534,-4.8079557651405285,0.0012561388301239873,-4.915851852686458,0.004550547864688781
FirstFixationDuration,SurprisalNoWhitespaceFixed,gpt2_k5,NoWhitespace,Fixed,True,0_0,0.13499169210693118,0.0021270847876420085,0.0225786636294959,0.0034439138760018473,-4.807983896238873,0.0012280077317798899,-4.918643762438629,0.001758638112518085
FirstFixationDuration,SurprisalNoWhitespaceWhole,gpt2_k5,NoWhitespace,Whole,True,0_0,0.1350179824016916,0.002153375082402431,0.02293140851388764,0.0037966587603935897,-4.807968699451714,0.0012432045189383345,-4.918463283182535,0.0019391173686118535
FirstFixationDuration,SurprisalNoWhitespaceSpanning3,gpt2_k5,NoWhitespace,Spanning3,True,0_0,0.12948303149655593,-0.0033815758227332404,0.031573861924514834,0.012439112171020783,-4.811157966466883,-0.0019460624962306383,-4.914020963123845,0.006381437427301684
FirstFixationDuration,SurprisalNoWhitespaceSpanning4,gpt2_k5,NoWhitespace,Spanning4,True,0_0,0.1292536420143987,-0.0036109653048904677,0.02898102122599333,0.00984627147249928,-4.811289703855476,-0.0020777998848231505,-4.915357862126927,0.005044538424219702
FirstFixationDuration,SurprisalNoWhitespaceSpanning5,gpt2_k5,NoWhitespace,Spanning5,True,0_0,0.12925000020892807,-0.003614607110361101,0.023922704351802326,0.004787954598308275,-4.811291795048751,-0.0020798910780985835,-4.9179557450976645,0.002446655453482549
FirstFixationDuration,SurprisalNoWhitespaceSpanning6,gpt2_k5,NoWhitespace,Spanning6,True,0_0,0.12950969809214996,-0.0033549092271392134,0.02263736769964786,0.0035026179461538076,-4.811142649703967,-0.0019307457333148648,-4.918613731462773,0.0017886690883743839
FirstFixationDuration,SurprisalNoWhitespaceSpanning7,gpt2_k5,NoWhitespace,Spanning7,True,0_0,0.1293260066102091,-0.0035386007090800753,0.020579359154287546,0.001444609400793495,-4.8112481489283185,-0.002036244957666078,-4.919665462296951,0.0007369382541959624
FirstFixationDuration,SurprisalNoWhitespaceSpanningWhole,gpt2_k5,NoWhitespace,SpanningWhole,True,0_0,0.12974358968336752,-0.0031210176359216524,0.033524528718276714,0.014389778964782662,-4.811008286909551,-0.0017963829388989438,-4.913012814985878,0.00738958556526903
FirstFixationDuration,SurprisalLeadingDynamic7,gpt2_k5,Leading,Dynamic7,True,0_1,0.12011984805258946,-0.00038640696402547636,0.18509997825726454,0.015812478897344606,-4.831564017234675,-0.00021962754529436523,-4.70829109899967,0.009609167022469833
FirstFixationDuration,SurprisalLeadingDynamic8,gpt2_k5,Leading,Dynamic8,True,0_1,0.12125035295584319,0.0007440979392282498,0.19138931903201406,0.022101819672094125,-4.830921184354428,0.00042320533495310286,-4.7044171656610425,0.013483100361097122
FirstFixationDuration,SurprisalLeadingFixed,gpt2_k5,Leading,Fixed,True,0_1,0.12201474364405462,0.0015084886274396858,0.17686917846459482,0.007581679104674888,-4.830486064214804,0.000858325474577093,-4.713315954972298,0.004584311049841361
FirstFixationDuration,SurprisalLeadingWhole,gpt2_k5,Leading,Whole,True,0_1,0.12203500919559074,0.0015287541789757997,0.20816162600967814,0.0388741266497582,-4.83047452314092,0.0008698665484612178,-4.693937031367898,0.023963234654241994
FirstFixationDuration,SurprisalLeadingSpanning3,gpt2_k5,Leading,Spanning3,True,0_1,0.11800669851020051,-0.0024995565064144243,0.18884273854170042,0.01955523918178048,-4.8327633942679835,-0.0014190045786026673,-4.705989355430828,0.011910910591311996
FirstFixationDuration,SurprisalLeadingSpanning4,gpt2_k5,Leading,Spanning4,True,0_1,0.1183199166284219,-0.002186338388193043,0.18413645018187474,0.01484895082195481,-4.8325858000919855,-0.0012414104026046147,-4.708881943806554,0.009018322215585961
FirstFixationDuration,SurprisalLeadingSpanning5,gpt2_k5,Leading,Spanning5,True,0_1,0.11810184838696358,-0.0024044066296513567,0.1745841507369198,0.005296651376999861,-4.83270945110913,-0.001365061419749125,-4.714702042021886,0.003198224000253269
FirstFixationDuration,SurprisalLeadingSpanning6,gpt2_k5,Leading,Spanning6,True,0_1,0.11795341170664442,-0.0025528433099705206,0.17282167849213959,0.0035341791322196503,-4.832793601523432,-0.0014492118340507787,-4.715768530663903,0.0021317353582368526
FirstFixationDuration,SurprisalLeadingSpanning7,gpt2_k5,Leading,Spanning7,True,0_1,0.11798819093163448,-0.0025180640849804536,0.1777966138041176,0.008509114444197663,-4.832773886062172,-0.0014294963727907728,-4.71275227895232,0.005147987069819671
FirstFixationDuration,SurprisalLeadingSpanningWhole,gpt2_k5,Leading,SpanningWhole,True,0_1,0.11881117541581787,-0.001695079600797067,0.1787549709374704,0.009467471577550457,-4.832307130023045,-0.0009627403336640583,-4.712169140940147,0.005731125081992694
FirstFixationDuration,SurprisalTrailingDynamic7,gpt2_k5,Trailing,Dynamic7,True,0_1,0.12024539009724522,-0.0002608649193697188,0.18943195918980005,0.020144459829880113,-4.831492671721623,-0.000148282032242264,-4.705626025911825,0.012274240110314416
FirstFixationDuration,SurprisalTrailingDynamic8,gpt2_k5,Trailing,Dynamic8,True,0_1,0.12037053583538815,-0.00013571918122678994,0.19779828467512073,0.028510785315200793,-4.831421541295812,-7.715160643151364e-05,-4.700438428300598,0.017461837721541862
FirstFixationDuration,SurprisalTrailingFixed,gpt2_k5,Trailing,Fixed,True,0_1,0.1222629473753275,0.0017566923587125638,0.18188411949391858,0.012596620133998648,-4.830344695769658,0.0009996939197227661,-4.71026037738576,0.007639888636379766
FirstFixationDuration,SurprisalTrailingWhole,gpt2_k5,Trailing,Whole,True,0_1,0.12100172143002674,0.0004954664134118048,0.20436545112891746,0.03507795176899753,-4.831062633264054,0.0002817564253270177,-4.6963283679773085,0.021571898044831173
FirstFixationDuration,SurprisalTrailingSpanning3,gpt2_k5,Trailing,Spanning3,True,0_1,0.11757317029742553,-0.002933084719189405,0.18490109739827976,0.015613598038359822,-4.833009100046236,-0.0016647103568550037,-4.708413111877716,0.00948715414442347
FirstFixationDuration,SurprisalTrailingSpanning4,gpt2_k5,Trailing,Spanning4,True,0_1,0.11740354208710013,-0.003102712929514806,0.17574386273742715,0.006456363377507213,-4.833105205413252,-0.001760815723871545,-4.713999046395468,0.0039012196266714483
FirstFixationDuration,SurprisalTrailingSpanning5,gpt2_k5,Trailing,Spanning5,True,0_1,0.11728843600249617,-0.0032178190141187724,0.17406121071708025,0.004773711357160315,-4.833170409946024,-0.001826020256642913,-4.715018715391199,0.0028815506309403105
FirstFixationDuration,SurprisalTrailingSpanning6,gpt2_k5,Trailing,Spanning6,True,0_1,0.11737460600511174,-0.0031316490115032014,0.17901059759075655,0.009723098230836613,-4.833121597733548,-0.0017772080441673666,-4.712013483105643,0.005886782916496358
FirstFixationDuration,SurprisalTrailingSpanning7,gpt2_k5,Trailing,Spanning7,True,0_1,0.11707611780489746,-0.0034301372117174767,0.18138231556090012,0.012094816200980185,-4.8332906602497205,-0.0019462705603396913,-4.710566966044714,0.007333299977426044
FirstFixationDuration,SurprisalTrailingSpanningWhole,gpt2_k5,Trailing,SpanningWhole,True,0_1,0.11829622922440153,-0.0022100257922134103,0.1786444593068408,0.009356959946920873,-4.832599233017532,-0.0012548433281507343,-4.712236419396535,0.005663846625604485
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic7,gpt2_k5,LeadingAndTrailing,Dynamic7,True,0_1,0.1214075519168234,0.0009012969002084592,0.18794073393225053,0.01865323457233059,-4.830831731673681,0.0005126580157002181,-4.706545045129027,0.011355220893112694
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic8,gpt2_k5,LeadingAndTrailing,Dynamic8,True,0_1,0.12208529243059263,0.0015790374139776908,0.18663388730160657,0.017346387941686636,-4.830445886079359,0.0008985036100215282,-4.707349048148364,0.010551217873775443
FirstFixationDuration,SurprisalLeadingAndTrailingFixed,gpt2_k5,LeadingAndTrailing,Fixed,True,0_1,0.12196968220287152,0.0014634271862565829,0.1797482397247041,0.010460740364784171,-4.830511725400191,0.0008326642891898217,-4.711564041426756,0.0063362245953833
FirstFixationDuration,SurprisalLeadingAndTrailingWhole,gpt2_k5,LeadingAndTrailing,Whole,True,0_1,0.12248251407992017,0.00197625906330523,0.20807855884383075,0.03879105948391082,-4.830219604678357,0.0011247850110240876,-4.693989480713517,0.02391078530862245
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning3,gpt2_k5,LeadingAndTrailing,Spanning3,True,0_1,0.11795266981689989,-0.002553585199715047,0.19225228413010675,0.02296478477018682,-4.832794022073459,-0.0014496323840784697,-4.703883270961837,0.014016995060302406
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning4,gpt2_k5,LeadingAndTrailing,Spanning4,True,0_1,0.11828396119660889,-0.0022222938200060494,0.18754696086950984,0.018259461509589903,-4.832606189969997,-0.0012618002806163986,-4.706787439765986,0.011112826256153951
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning5,gpt2_k5,LeadingAndTrailing,Spanning5,True,0_1,0.11807500825562522,-0.0024312467609897137,0.17799286790051438,0.00870536854059445,-4.832724668128728,-0.0013802784393472933,-4.712632918265142,0.0052673477569973315
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning6,gpt2_k5,LeadingAndTrailing,Spanning6,True,0_1,0.11791542546887268,-0.002590829547742257,0.1762696415824816,0.00698214222256166,-4.832815134070772,-0.0014707443813914978,-4.7136800032089665,0.004220262813173115
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning7,gpt2_k5,LeadingAndTrailing,Spanning7,True,0_1,0.11793573086724274,-0.0025705241493721998,0.18131822400336572,0.01203072464344579,-4.832803624045162,-0.0014592343557815468,-4.710606110721125,0.0072941553010146265
FirstFixationDuration,SurprisalLeadingAndTrailingSpanningWhole,gpt2_k5,LeadingAndTrailing,SpanningWhole,True,0_1,0.11891225951040885,-0.0015939955062060918,0.180947918654915,0.011660419294995061,-4.832249770073588,-0.0009053803842071773,-4.710832219104426,0.007068046917713566
FirstFixationDuration,SurprisalNoWhitespaceDynamic7,gpt2_k5,NoWhitespace,Dynamic7,True,0_1,0.11991258639563729,-0.0005936686209776498,0.19515006560831494,0.025862566248395003,-4.831681781710548,-0.0003373920211675596,-4.702086304063862,0.015813961958278
FirstFixationDuration,SurprisalNoWhitespaceDynamic8,gpt2_k5,NoWhitespace,Dynamic8,True,0_1,0.12121692746084833,0.0007106724442333956,0.20129236174788334,0.032004862387963406,-4.830940202774186,0.0004041869151949484,-4.698255867112452,0.019644398909687943
FirstFixationDuration,SurprisalNoWhitespaceFixed,gpt2_k5,NoWhitespace,Fixed,True,0_1,0.12231296128451075,0.001806706267895808,0.17855410594911003,0.009266606589190096,-4.830316204700495,0.0010281849888862382,-4.712291418957597,0.005608847064542566
FirstFixationDuration,SurprisalNoWhitespaceWhole,gpt2_k5,NoWhitespace,Whole,True,0_1,0.12058204610870604,7.579109209110424e-05,0.20375497582539126,0.034467476465471325,-4.831301299924166,4.3089765214610054e-05,-4.696711861392131,0.02118840463000904
FirstFixationDuration,SurprisalNoWhitespaceSpanning3,gpt2_k5,NoWhitespace,Spanning3,True,0_1,0.11770178957681265,-0.002804465439802284,0.1813582565723113,0.01207075721239137,-4.832936216579016,-0.0015918268896353283,-4.710581660715687,0.007318605306452675
FirstFixationDuration,SurprisalNoWhitespaceSpanning4,gpt2_k5,NoWhitespace,Spanning4,True,0_1,0.11753213379640459,-0.002974121220210346,0.17231656448901,0.0030290651290900694,-4.833032351575704,-0.0016879618863230306,-4.716073761005153,0.0018265050169867791
FirstFixationDuration,SurprisalNoWhitespaceSpanning5,gpt2_k5,NoWhitespace,Spanning5,True,0_1,0.11743066478948017,-0.0030755902271347724,0.17059697519788342,0.0013094758379634808,-4.833089839886406,-0.0017454501970251002,-4.7171114798867935,0.0007887861353461645
FirstFixationDuration,SurprisalNoWhitespaceSpanning6,gpt2_k5,NoWhitespace,Spanning6,True,0_1,0.11752587182566276,-0.002980383190952174,0.17542232321543305,0.006134823855513116,-4.833035899551083,-0.0016915098617023006,-4.714194056664745,0.0037062093573947408
FirstFixationDuration,SurprisalNoWhitespaceSpanning7,gpt2_k5,NoWhitespace,Spanning7,True,0_1,0.1172295458510415,-0.0032767091655734326,0.17773191784487752,0.008444418484957583,-4.8332037663613665,-0.0018593766719856575,-4.712791620443199,0.005108645578940418
FirstFixationDuration,SurprisalNoWhitespaceSpanningWhole,gpt2_k5,NoWhitespace,SpanningWhole,True,0_1,0.11829976980853962,-0.002206485208075315,0.1763101950281113,0.007022695668191359,-4.832597225205291,-0.0012528355159098226,-4.713655386874566,0.004244879147573322
FirstFixationDuration,SurprisalLeadingDynamic7,gpt2_k5,Leading,Dynamic7,True,0_2,0.14413144082339724,0.0004041089013629984,0.0016413135310190397,-0.008315968838782384,-4.791541683317543,0.00023602545306022904,-5.024650619022205,-0.004182262850622287
FirstFixationDuration,SurprisalLeadingDynamic8,gpt2_k5,Leading,Dynamic8,True,0_2,0.1459900125306356,0.002262680608601353,0.0001189614110402859,-0.009838320958761138,-4.79045472164834,0.0013229871222630862,-5.02541246575932,-0.004944109587737167
FirstFixationDuration,SurprisalLeadingFixed,gpt2_k5,Leading,Fixed,True,0_2,0.14659061330232692,0.0028632813802926815,-0.006973635409000201,-0.016930917778801624,-4.790102962258965,0.0016747465116377924,-5.028946666039046,-0.008478309867462563
FirstFixationDuration,SurprisalLeadingWhole,gpt2_k5,Leading,Whole,True,0_2,0.14839766698951562,0.004670335067481379,-0.0015617752043863842,-0.011519057574187808,-4.789043113612232,0.002734595158370823,-5.026252228453977,-0.005783872282393965
FirstFixationDuration,SurprisalLeadingSpanning3,gpt2_k5,Leading,Spanning3,True,0_2,0.1416032232606369,-0.0021241086613973392,0.0027825904763243425,-0.007174691893477081,-4.793016495496736,-0.0012387867261329788,-5.0240787154641176,-0.003610359292534504
FirstFixationDuration,SurprisalLeadingSpanning4,gpt2_k5,Leading,Spanning4,True,0_2,0.14193245345280525,-0.0017948784692289887,0.0005850865034749964,-0.009372195866326427,-4.792824688308122,-0.0010469795375191993,-5.025179321136387,-0.004710964964804276
FirstFixationDuration,SurprisalLeadingSpanning5,gpt2_k5,Leading,Spanning5,True,0_2,0.1405145091033121,-0.0032128228187221497,0.01314979997115473,0.0031925176013533063,-4.793650249231549,-0.0018725404609458707,-5.018853437959192,0.0016149182123914585
FirstFixationDuration,SurprisalLeadingSpanning6,gpt2_k5,Leading,Spanning6,True,0_2,0.14013129523532375,-0.003596036686710491,0.017747798100715917,0.0077905157309144935,-4.793873131680843,-0.002095422910239897,-5.016518360574669,0.00394999559691378
FirstFixationDuration,SurprisalLeadingSpanning7,gpt2_k5,Leading,Spanning7,True,0_2,0.14021704484282949,-0.0035102870792047547,0.019343369790546294,0.00938608742074487,-4.793823267159106,-0.002045558388503288,-5.015705499572084,0.0047628565994992655
FirstFixationDuration,SurprisalLeadingSpanningWhole,gpt2_k5,Leading,SpanningWhole,True,0_2,0.14123971374523347,-0.0024876181768007655,0.014681335968777076,0.004724053598975653,-4.793228188141904,-0.00145047937130105,-5.0180768633294,0.002391492842183318
FirstFixationDuration,SurprisalTrailingDynamic7,gpt2_k5,Trailing,Dynamic7,True,0_2,0.14457703288634993,0.0008497009643156916,0.002924526646659431,-0.007032755723141992,-4.791281299819946,0.0004964089506565017,-5.02400754428771,-0.003539188116127079
FirstFixationDuration,SurprisalTrailingDynamic8,gpt2_k5,Trailing,Dynamic8,True,0_2,0.1454100249169592,0.0016826929949249614,0.0018773383328681836,-0.00807994403693324,-4.790794173625786,0.0009835351448170826,-5.024532398632533,-0.004064042460949935
FirstFixationDuration,SurprisalTrailingFixed,gpt2_k5,Trailing,Fixed,True,0_2,0.1473429259756358,0.0036155940536015674,-0.007226216706984756,-0.01718349907678618,-4.789661998944,0.0021157098266026964,-5.029072066355724,-0.008603710184140745
FirstFixationDuration,SurprisalTrailingWhole,gpt2_k5,Trailing,Whole,True,0_2,0.14652959715422964,0.0028022652321954,0.003343970482028502,-0.006613311887772921,-4.790138709444266,0.0016389993263370428,-5.023797162979619,-0.0033288068080361555
FirstFixationDuration,SurprisalTrailingSpanning3,gpt2_k5,Trailing,Spanning3,True,0_2,0.14139617246382385,-0.0023311594582103856,-2.8726388797473135e-05,-0.009986008758598897,-4.793137084154248,-0.0013593753836449451,-5.025486312991177,-0.005017956819593827
FirstFixationDuration,SurprisalTrailingSpanning4,gpt2_k5,Trailing,Spanning4,True,0_2,0.14034289877093065,-0.003384433151103594,0.010535430148972957,0.0005781477791715339,-4.793750072442106,-0.001972363671502997,-5.0201762896562085,0.00029206651537450057
FirstFixationDuration,SurprisalTrailingSpanning5,gpt2_k5,Trailing,Spanning5,True,0_2,0.14012238524688492,-0.003604946675149323,0.014240424936825868,0.004283142567024445,-4.7938783126708175,-0.0021006039002147148,-5.018300553607421,0.002167802564161825
FirstFixationDuration,SurprisalTrailingSpanning6,gpt2_k5,Trailing,Spanning6,True,0_2,0.14025212532381792,-0.0034752065982163183,0.015633915477609284,0.00567663310780786,-4.79380286596572,-0.002025157195117089,-5.017593243001935,0.00287511316964828
FirstFixationDuration,SurprisalTrailingSpanning7,gpt2_k5,Trailing,Spanning7,True,0_2,0.1402381281004288,-0.0034892038216054466,0.01216212430980812,0.0022048419400066965,-4.793811006206516,-0.002033297435913184,-5.019353605938051,0.0011147502335324688
FirstFixationDuration,SurprisalTrailingSpanningWhole,gpt2_k5,Trailing,SpanningWhole,True,0_2,0.141199407728407,-0.00252792419362724,0.011663788231529026,0.001706505861727603,-4.7932516551510425,-0.001473946380439628,-5.0196057780983905,0.0008625780731925659
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic7,gpt2_k5,LeadingAndTrailing,Dynamic7,True,0_2,0.14681074213919543,0.0030834102171611866,-0.009206411653904123,-0.019163694023705546,-4.789973975376905,0.0018037333936975486,-5.0300540954875785,-0.00958573931599549
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic8,gpt2_k5,LeadingAndTrailing,Dynamic8,True,0_2,0.1473653551389661,0.0036380232169318516,-0.006968010564229132,-0.016925292934030556,-4.789648846259868,0.0021288625107347414,-5.028943873085843,-0.008475516914259629
FirstFixationDuration,SurprisalLeadingAndTrailingFixed,gpt2_k5,LeadingAndTrailing,Fixed,True,0_2,0.1471726489367592,0.0034453170147249468,-0.010562741503718387,-0.02052002387351981,-4.789761839808529,0.0020158689620739523,-5.030725622751757,-0.010257266580174118
FirstFixationDuration,SurprisalLeadingAndTrailingWhole,gpt2_k5,LeadingAndTrailing,Whole,True,0_2,0.149173118533675,0.005445786611640746,-0.003554099166491742,-0.013511381536293166,-4.788587616495996,0.0031900922746066485,-5.027245849143551,-0.006777492971967725
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning3,gpt2_k5,LeadingAndTrailing,Spanning3,True,0_2,0.14218838004593337,-0.0015389518761008691,-0.0006045716691702729,-0.010561854038971696,-4.792675536433082,-0.0008978276624791448,-5.025774144497747,-0.00530578832616424
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning4,gpt2_k5,LeadingAndTrailing,Spanning4,True,0_2,0.1425467441228121,-0.0011805877992221436,-0.0029253834480709173,-0.01288266581787234,-4.792466610052589,-0.0006889012819861762,-5.026932506423406,-0.006464150251822787
