predicted,predictor,model,roi_type,fa_type,spillover,fold,rsquared_train,delta_rsquared_train,rsquared_test,delta_rsquared_test,loglik_train,delta_loglik_train,loglik_test,delta_loglik_test
FirstFixationDuration,SurprisalTrailingDynamic8,gpt2_k5,Trailing,Dynamic8,True,5_1,0.17838629197385114,0.012205874085626345,0.1533251046350219,0.016400255716023104,-4.398073231418835,0.007373353764115187,-4.498762081026618,0.009592489133040338
FirstFixationDuration,SurprisalTrailingFixed,gpt2_k5,Trailing,Fixed,True,5_1,0.1802223068954204,0.014041889007195607,0.15707069759092596,0.020145848671927147,-4.396954658672537,0.008491926510413528,-4.496545231011302,0.011809339148356024
FirstFixationDuration,SurprisalTrailingWhole,gpt2_k5,Trailing,Whole,True,5_1,0.17939071223844416,0.013210294350219365,0.15232176989410628,0.015396920975107475,-4.397461609006767,0.007984976176183878,-4.499354244987664,0.009000325171993673
FirstFixationDuration,SurprisalTrailingSpanning3,gpt2_k5,Trailing,Spanning3,True,5_1,0.16947431394453827,0.0032938960563134723,0.14146643249224233,0.004541583573243524,-4.403467488405467,0.0019790967774833135,-4.505716575788938,0.002637994370719987
FirstFixationDuration,SurprisalTrailingSpanning4,gpt2_k5,Trailing,Spanning4,True,5_1,0.1685986806933929,0.002418262805168103,0.1427182129285659,0.005793364009567092,-4.403994366739682,0.0014522184432683716,-4.504987021379094,0.0033675487805640003
FirstFixationDuration,SurprisalTrailingSpanning5,gpt2_k5,Trailing,Spanning5,True,5_1,0.1680190191598273,0.0018386012716025135,0.14222665724879746,0.005301808329798652,-4.404342850402745,0.001103734780205201,-4.505273633561222,0.0030809365984358905
FirstFixationDuration,SurprisalTrailingSpanning6,gpt2_k5,Trailing,Spanning6,True,5_1,0.16794128995699498,0.0017608720687701807,0.13948935755583058,0.002564508636831775,-4.404389561549911,0.001057023633039833,-4.5068666775703115,0.0014878925893464512
FirstFixationDuration,SurprisalTrailingSpanning7,gpt2_k5,Trailing,Spanning7,True,5_1,0.1678220799496256,0.001641662061400817,0.1403077598635547,0.0033829109445558947,-4.404461191993212,0.0009853931897385593,-4.506390918357396,0.0019636518022618787
FirstFixationDuration,SurprisalTrailingSpanningWhole,gpt2_k5,Trailing,SpanningWhole,True,5_1,0.1685408285550597,0.0023604106668349,0.1430784555623308,0.006153606643331977,-4.40402915747449,0.0014174277084606501,-4.50477686974046,0.0035777004191981376
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic7,gpt2_k5,LeadingAndTrailing,Dynamic7,True,5_1,0.17392435274631546,0.007743934858090662,0.14233113061024427,0.0054062816912454625,-4.400781235885895,0.004665349297055421,-4.5052127318527075,0.003141838306950362
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic8,gpt2_k5,LeadingAndTrailing,Dynamic8,True,5_1,0.17518741439765984,0.009006996509435039,0.14511699556685576,0.008192146647856946,-4.4000161556868544,0.0054304294960960675,-4.503585997237206,0.00476857292245203
FirstFixationDuration,SurprisalLeadingAndTrailingFixed,gpt2_k5,LeadingAndTrailing,Fixed,True,5_1,0.18297571471354668,0.01679529682532188,0.14789605383852178,0.01097120491952297,-4.3952724695918555,0.010174115591095045,-4.501957946872768,0.0063966232868901685
FirstFixationDuration,SurprisalLeadingAndTrailingWhole,gpt2_k5,LeadingAndTrailing,Whole,True,5_1,0.18006641826954706,0.013886000381322261,0.15021763639492514,0.013292787475926326,-4.397049729450384,0.008396855732566877,-4.50059382285161,0.007760747308047655
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning3,gpt2_k5,LeadingAndTrailing,Spanning3,True,5_1,0.1711266598197294,0.0049462419315046136,0.14288220986738143,0.005957360948382617,-4.402471738501329,0.0029748466816217345,-4.504891362851469,0.0034632073081892756
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning4,gpt2_k5,LeadingAndTrailing,Spanning4,True,5_1,0.1700923453449169,0.00391192745669211,0.1430209848636581,0.006096135944659298,-4.403095277480905,0.002351307702045169,-4.504810401848478,0.003544168311179874
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning5,gpt2_k5,LeadingAndTrailing,Spanning5,True,5_1,0.16918343436478667,0.0030030164765618705,0.14473651856647296,0.007811669647474151,-4.403642575496901,0.0018040096860492127,-4.503808479351929,0.004546090807728831
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning6,gpt2_k5,LeadingAndTrailing,Spanning6,True,5_1,0.1685700626123957,0.002389644724170914,0.14453635037411694,0.00761150145511813,-4.404011577193771,0.0014350079891798373,-4.5039254870205605,0.004429083139097401
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning7,gpt2_k5,LeadingAndTrailing,Spanning7,True,5_1,0.168484277374646,0.0023038594864212003,0.14178204536674055,0.004857196447741741,-4.404063163508277,0.001383421674673535,-4.5055327327143955,0.0028218374452624317
FirstFixationDuration,SurprisalLeadingAndTrailingSpanningWhole,gpt2_k5,LeadingAndTrailing,SpanningWhole,True,5_1,0.16911300744675528,0.002932589558530485,0.14537747843235338,0.00845262951335457,-4.403684957856695,0.0017616273262559545,-4.503433624013749,0.004920946145908545
FirstFixationDuration,SurprisalNoWhitespaceDynamic7,gpt2_k5,NoWhitespace,Dynamic7,True,5_1,0.17850679909431744,0.01232638120609264,0.14877372359285745,0.011848874673858645,-4.397999890408565,0.007446694774385421,-4.501442679885556,0.006911890274102106
FirstFixationDuration,SurprisalNoWhitespaceDynamic8,gpt2_k5,NoWhitespace,Dynamic8,True,5_1,0.17909231072395126,0.012911892835726468,0.15161670316380382,0.014691854244805014,-4.397643393004102,0.007803192178848839,-4.499769953238642,0.008584616921015531
FirstFixationDuration,SurprisalNoWhitespaceFixed,gpt2_k5,NoWhitespace,Fixed,True,5_1,0.17987990129380615,0.013699483405581359,0.15736377255906853,0.020438923640069717,-4.39716345559165,0.008283129591300842,-4.496371357634144,0.011983212525513487
FirstFixationDuration,SurprisalNoWhitespaceWhole,gpt2_k5,NoWhitespace,Whole,True,5_1,0.18096889864742405,0.014788480759199252,0.14865088928491477,0.011726040365915957,-4.396499088867091,0.00894749631585956,-4.5015148260642714,0.0068397440953864574
FirstFixationDuration,SurprisalNoWhitespaceSpanning3,gpt2_k5,NoWhitespace,Spanning3,True,5_1,0.16908763657037773,0.0029072186821529344,0.14146977087327517,0.00454492195427636,-4.403700224968388,0.0017463602145628698,-4.505714631550732,0.0026399386089259735
FirstFixationDuration,SurprisalNoWhitespaceSpanning4,gpt2_k5,NoWhitespace,Spanning4,True,5_1,0.16819619658013374,0.0020157786919089427,0.14269789767532992,0.005773048756331112,-4.404236359814147,0.0012102253688031084,-4.504998869882607,0.003355700277050566
FirstFixationDuration,SurprisalNoWhitespaceSpanning5,gpt2_k5,NoWhitespace,Spanning5,True,5_1,0.16760304374468837,0.0014226258564635774,0.14216932495463475,0.0052444760356359366,-4.404592778868227,0.0008538063147236485,-4.5053070517006,0.0030475184590574855
FirstFixationDuration,SurprisalNoWhitespaceSpanning6,gpt2_k5,NoWhitespace,Spanning6,True,5_1,0.16752534994897528,0.001344932060750481,0.13942493225732033,0.0025000833383215237,-4.404639445407242,0.0008071397757083432,-4.506904110510552,0.0014504596491056176
FirstFixationDuration,SurprisalNoWhitespaceSpanning7,gpt2_k5,NoWhitespace,Spanning7,True,5_1,0.1673997968304446,0.0012193789422197954,0.14025314945033773,0.0033283005313389236,-4.404714849295857,0.0007317358870935209,-4.506422678955099,0.0019318912045589443
FirstFixationDuration,SurprisalNoWhitespaceSpanningWhole,gpt2_k5,NoWhitespace,SpanningWhole,True,5_1,0.16829761330425186,0.0021171954160270623,0.14317228160688966,0.006247432687890853,-4.40417539417131,0.0012711910116403047,-4.504722120748476,0.003632449411181682
FirstFixationDuration,SurprisalLeadingDynamic7,gpt2_k5,Leading,Dynamic7,True,5_2,0.18050283703816727,0.008773196128722738,0.08368774552614344,0.0028423126841987667,-4.416841783750418,0.005324342732719423,-4.35917791867891,0.0015485515306874476
FirstFixationDuration,SurprisalLeadingDynamic8,gpt2_k5,Leading,Dynamic8,True,5_2,0.18375796459469007,0.012028323685245534,0.0816128286612372,0.0007673958192925268,-4.414851777118141,0.007314349364996531,-4.360308849293659,0.0004176209159378885
FirstFixationDuration,SurprisalLeadingFixed,gpt2_k5,Leading,Fixed,True,5_2,0.1879993057918924,0.016269664882447854,0.09226494454047862,0.011419511698533946,-4.412246913166958,0.009919213316179842,-4.354475594245331,0.0062508759642661005
FirstFixationDuration,SurprisalLeadingWhole,gpt2_k5,Leading,Whole,True,5_2,0.18734143967529282,0.015611798765848284,0.08490712320104077,0.004061690359096093,-4.412651838784881,0.009514287698256574,-4.358512103216092,0.002214366993505301
FirstFixationDuration,SurprisalLeadingSpanning3,gpt2_k5,Leading,Spanning3,True,5_2,0.17695038104646987,0.005220740137025337,0.08079275939899144,-5.267344295323273e-05,-4.419004560220349,0.0031615662627881846,-4.360755122590618,-2.8652381020677353e-05
FirstFixationDuration,SurprisalLeadingSpanning4,gpt2_k5,Leading,Spanning4,True,5_2,0.17613446007595468,0.004404819166510143,0.07848609623946823,-0.0023593366024764473,-4.419499984063449,0.0026661424196889882,-4.3620082533942695,-0.0012817831846723138
FirstFixationDuration,SurprisalLeadingSpanning5,gpt2_k5,Leading,Spanning5,True,5_2,0.17547871334774567,0.0037490724383011376,0.07733880159460094,-0.003506631247343739,-4.419897795276344,0.0022683312067934835,-4.362630371538873,-0.001903901329275648
FirstFixationDuration,SurprisalLeadingSpanning6,gpt2_k5,Leading,Spanning6,True,5_2,0.17495892627398868,0.0032292853645441433,0.07621298062274806,-0.004632452219196614,-4.420212901333227,0.001953225149910587,-4.363240094086476,-0.00251362387687859
FirstFixationDuration,SurprisalLeadingSpanning7,gpt2_k5,Leading,Spanning7,True,5_2,0.17477605357744885,0.003046412668004317,0.0771543559177097,-0.0036910769242349817,-4.420323715472201,0.0018424110109362957,-4.362730314640278,-0.0020038444306811343
FirstFixationDuration,SurprisalLeadingSpanningWhole,gpt2_k5,Leading,SpanningWhole,True,5_2,0.17568069691999422,0.003951056010549681,0.07618314112733349,-0.004662291714611189,-4.419775294911835,0.0023908315713025985,-4.363256244461439,-0.0025297742518421984
FirstFixationDuration,SurprisalTrailingDynamic7,gpt2_k5,Trailing,Dynamic7,True,5_2,0.18254513971889097,0.010815498809446433,0.0815795267351882,0.0007340938932435259,-4.415594157850949,0.006571968632188785,-4.360326979622194,0.00039949058740340604
FirstFixationDuration,SurprisalTrailingDynamic8,gpt2_k5,Trailing,Dynamic8,True,5_2,0.1849134407029135,0.013183799793468953,0.08210916933759271,0.001263736495648038,-4.41414347328211,0.008022653201027907,-4.3600385521556975,0.0006879180538996721
FirstFixationDuration,SurprisalTrailingFixed,gpt2_k5,Trailing,Fixed,True,5_2,0.1863455838557071,0.014615942946262561,0.09082854987947986,0.009983117037535183,-4.413264178450408,0.008901948032729479,-4.355266165997834,0.005460304211763578
FirstFixationDuration,SurprisalTrailingWhole,gpt2_k5,Trailing,Whole,True,5_2,0.18568812075235974,0.013958479842915206,0.0828983743918642,0.002052941549919529,-4.413668033948493,0.008498092534644286,-4.359608465862843,0.0011180043467540202
FirstFixationDuration,SurprisalTrailingSpanning3,gpt2_k5,Trailing,Spanning3,True,5_2,0.1756954582611464,0.0039658173517018724,0.07620799469472839,-0.0046374381472162884,-4.419766341176755,0.002399785306382185,-4.363242792714224,-0.0025163225046265225
FirstFixationDuration,SurprisalTrailingSpanning4,gpt2_k5,Trailing,Spanning4,True,5_2,0.17505813829642336,0.0033284973869788237,0.07507728673293823,-0.0057681461090064445,-4.420152772212844,0.00201335427029381,-4.363854411203231,-0.003127940993634226
FirstFixationDuration,SurprisalTrailingSpanning5,gpt2_k5,Trailing,Spanning5,True,5_2,0.17456212920544678,0.0028324882960022446,0.07391584150681763,-0.00692959133512705,-4.42045331462508,0.0017128118580576057,-4.364481878014006,-0.0037554078044088612
FirstFixationDuration,SurprisalTrailingSpanning6,gpt2_k5,Trailing,Spanning6,True,5_2,0.1743948279266787,0.002665187017234172,0.07481134837879388,-0.006034084463150791,-4.42055464528394,0.0016114811991974065,-4.3639981530130605,-0.0032716828034633494
FirstFixationDuration,SurprisalTrailingSpanning7,gpt2_k5,Trailing,Spanning7,True,5_2,0.17439557926318672,0.002665938353742181,0.07324792538975422,-0.007597507452190455,-4.4205541902620515,0.0016119362210860189,-4.364842361112329,-0.004115890902731678
FirstFixationDuration,SurprisalTrailingSpanningWhole,gpt2_k5,Trailing,SpanningWhole,True,5_2,0.1751187335145632,0.00338909260511866,0.0734310832539381,-0.007414349588006575,-4.420116043901104,0.002050082582033319,-4.364743534268176,-0.004017064058579045
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic7,gpt2_k5,LeadingAndTrailing,Dynamic7,True,5_2,0.17921562562427584,0.007485984714831306,0.08551691526771521,0.0046714824257705345,-4.417626534202598,0.004539592280539573,-4.358178806265281,0.0025476639443162696
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic8,gpt2_k5,LeadingAndTrailing,Dynamic8,True,5_2,0.18093269512350973,0.009203054214065198,0.08282901604942183,0.0019835832074771576,-4.416579445524709,0.005586680958428403,-4.359646278313465,0.0010801918961318435
FirstFixationDuration,SurprisalLeadingAndTrailingFixed,gpt2_k5,LeadingAndTrailing,Fixed,True,5_2,0.18780581825023546,0.01607617734079092,0.0924571295865445,0.011611696744599831,-4.412366041447337,0.009800085035800876,-4.354369723378923,0.006356746830673998
FirstFixationDuration,SurprisalLeadingAndTrailingWhole,gpt2_k5,LeadingAndTrailing,Whole,True,5_2,0.18596695901517712,0.014237318105732588,0.0849792037004804,0.004133770858535724,-4.413496793652854,0.008669332830283594,-4.3584727174115185,0.002253752798078601
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning3,gpt2_k5,LeadingAndTrailing,Spanning3,True,5_2,0.17713099091271833,0.005401350003273797,0.08090625948257513,6.08266406304514e-05,-4.418894828266475,0.0032712982166627214,-4.360693380751335,3.308945826230314e-05
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning4,gpt2_k5,LeadingAndTrailing,Spanning4,True,5_2,0.17634836403058995,0.004618723121145418,0.07869569217549355,-0.0021497406664511276,-4.419370149935485,0.0027959765476524012,-4.361894516762186,-0.0011680465525891748
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning5,gpt2_k5,LeadingAndTrailing,Spanning5,True,5_2,0.17572308894275335,0.003993448033308811,0.07762813903723864,-0.003217293804706034,-4.419749580899875,0.0024165455832623195,-4.362473551885403,-0.0017470816758056174
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning6,gpt2_k5,LeadingAndTrailing,Spanning6,True,5_2,0.17523374766141298,0.003504106751968439,0.0765616957265367,-0.004283737115407971,-4.42004632346342,0.002119803019717814,-4.363051316299886,-0.0023248460902891566
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning7,gpt2_k5,LeadingAndTrailing,Spanning7,True,5_2,0.17506790672533667,0.0033382658158921386,0.07746670281928458,-0.0033787300226600925,-4.420146851500608,0.0020192749825298506,-4.362561055688866,-0.0018345854792691796
FirstFixationDuration,SurprisalLeadingAndTrailingSpanningWhole,gpt2_k5,LeadingAndTrailing,SpanningWhole,True,5_2,0.17579034325747733,0.004060702348032796,0.07593869769670025,-0.004906735145244423,-4.41970878328825,0.0024573431948873292,-4.363388527767339,-0.002662057557741626
FirstFixationDuration,SurprisalNoWhitespaceDynamic7,gpt2_k5,NoWhitespace,Dynamic7,True,5_2,0.1847294772420197,0.012999836332575176,0.07982470041341005,-0.0010207324285346209,-4.414256309582635,0.00790981690050252,-4.361281418265285,-0.0005549480556874542
FirstFixationDuration,SurprisalNoWhitespaceDynamic8,gpt2_k5,NoWhitespace,Dynamic8,True,5_2,0.18536292269594312,0.013633281786498586,0.08277988147104354,0.0019344486290988616,-4.413867670689368,0.008298455793769755,-4.35967306353845,0.0010534066711471723
FirstFixationDuration,SurprisalNoWhitespaceFixed,gpt2_k5,NoWhitespace,Fixed,True,5_2,0.18609528517829543,0.014365644268850897,0.09058102408992352,0.009735591247978848,-4.41341796621432,0.008748160268817529,-4.355402274594659,0.005324195614938354
FirstFixationDuration,SurprisalNoWhitespaceWhole,gpt2_k5,NoWhitespace,Whole,True,5_2,0.18682595499539367,0.015096314085949136,0.08291940265976105,0.002073969817816379,-4.412968897684722,0.009197228798415225,-4.359597001207023,0.0011294690025742682
FirstFixationDuration,SurprisalNoWhitespaceSpanning3,gpt2_k5,NoWhitespace,Spanning3,True,5_2,0.17536896058861495,0.0036393196791704163,0.0761023134728478,-0.004743119369096882,-4.419964346290194,0.002201780192943481,-4.363299989126836,-0.002573518917238893
FirstFixationDuration,SurprisalNoWhitespaceSpanning4,gpt2_k5,NoWhitespace,Spanning4,True,5_2,0.17472096208158916,0.002991321172144623,0.07489582661402217,-0.00594960622792251,-4.4203570940824815,0.0018090324006561076,-4.363952496328808,-0.0032260261192105233
FirstFixationDuration,SurprisalNoWhitespaceSpanning5,gpt2_k5,NoWhitespace,Spanning5,True,5_2,0.1742133794079369,0.0024837384984923716,0.07369379383595498,-0.007151639005989696,-4.420664521401938,0.001501605081199564,-4.364601748898762,-0.0038752786891649293
FirstFixationDuration,SurprisalNoWhitespaceSpanning6,gpt2_k5,NoWhitespace,Spanning6,True,5_2,0.1740436230148229,0.002313982105378365,0.07459622673853517,-0.00624920610340951,-4.420767295498126,0.0013988309850114788,-4.364114397756276,-0.003387927546678604
FirstFixationDuration,SurprisalNoWhitespaceSpanning7,gpt2_k5,NoWhitespace,Spanning7,True,5_2,0.17404232750572846,0.0023126865962839194,0.07302794761415998,-0.007817485227784693,-4.420768079745403,0.0013980467377345818,-4.364961029134946,-0.0042345589253489635
FirstFixationDuration,SurprisalNoWhitespaceSpanningWhole,gpt2_k5,NoWhitespace,SpanningWhole,True,5_2,0.17491631615466785,0.003186675245223314,0.07383965882370847,-0.0070057740182362105,-4.420238723695526,0.0019274027876114985,-4.364523007942138,-0.003796537732540628
FirstFixationDuration,SurprisalLeadingDynamic7,gpt2_k5,Leading,Dynamic7,True,5_3,0.16927059705024472,0.00751368515749995,0.20306309051775906,0.021965533312549246,-4.4194092515304115,0.004502013041228992,-4.334552304577648,0.013594721815816335
FirstFixationDuration,SurprisalLeadingDynamic8,gpt2_k5,Leading,Dynamic8,True,5_3,0.1718676987658293,0.010110786873084532,0.20903971558758905,0.027942158382379234,-4.4178436575867215,0.006067606984919038,-4.330788425331576,0.017358601061888024
FirstFixationDuration,SurprisalLeadingFixed,gpt2_k5,Leading,Fixed,True,5_3,0.1765106565086153,0.014753744615870534,0.2156519283759334,0.034554371170723575,-4.415032499239346,0.008878765332294591,-4.326590992114603,0.02155603427886099
FirstFixationDuration,SurprisalLeadingWhole,gpt2_k5,Leading,Whole,True,5_3,0.17484056480198384,0.013083652909239074,0.21975942928267778,0.03866187207746796,-4.416045505950959,0.007865758620681618,-4.323965694811443,0.02418133158202096
FirstFixationDuration,SurprisalLeadingSpanning3,gpt2_k5,Leading,Spanning3,True,5_3,0.164791292386815,0.0030343804940702324,0.21235476070047088,0.031257203495261066,-4.422098016154579,0.0018132484170614305,-4.32868843902332,0.01945858737014472
FirstFixationDuration,SurprisalLeadingSpanning4,gpt2_k5,Leading,Spanning4,True,5_3,0.1640692850239147,0.0023123731311699425,0.20937202223028484,0.028274465025075024,-4.422530061140213,0.0013812034314275579,-4.330578315876712,0.017568710516751906
FirstFixationDuration,SurprisalLeadingSpanning5,gpt2_k5,Leading,Spanning5,True,5_3,0.16352074472565747,0.001763832832912704,0.2075670007426218,0.026469443537411985,-4.422858055069743,0.0010532095018973564,-4.331718526074602,0.016428500318862227
FirstFixationDuration,SurprisalLeadingSpanning6,gpt2_k5,Leading,Spanning6,True,5_3,0.16323047007241487,0.001473558179670098,0.20525248385943384,0.02415492665422403,-4.423031534745164,0.0008797298264768827,-4.3331767839736575,0.014970242419806823
FirstFixationDuration,SurprisalLeadingSpanning7,gpt2_k5,Leading,Spanning7,True,5_3,0.16322627313198623,0.0014693612392414623,0.2035414616365011,0.022443904431291295,-4.423034042562283,0.0008772220093575811,-4.33425208335274,0.01389494304072425
FirstFixationDuration,SurprisalLeadingSpanningWhole,gpt2_k5,Leading,SpanningWhole,True,5_3,0.16363995038039036,0.0018830384876455941,0.2076439535527551,0.026546396347545298,-4.422786795592168,0.0011244689794729368,-4.331669968943038,0.016477057450426713
FirstFixationDuration,SurprisalTrailingDynamic7,gpt2_k5,Trailing,Dynamic7,True,5_3,0.17084756325541373,0.009090651362668956,0.2072841148979787,0.026186557692768897,-4.418459203977682,0.005452060593958308,-4.331896986186732,0.016250040206732486
FirstFixationDuration,SurprisalTrailingDynamic8,gpt2_k5,Trailing,Dynamic8,True,5_3,0.17269887798116823,0.01094196608842346,0.21357927897724238,0.03248172177203257,-4.417341565945034,0.0065696986266061685,-4.327910505598256,0.020236520795208435
FirstFixationDuration,SurprisalTrailingFixed,gpt2_k5,Trailing,Fixed,True,5_3,0.17456335411017554,0.012806442217430769,0.21728293742026672,0.036185380215056906,-4.416213451760106,0.00769781281153481,-4.325550186855347,0.022596839538117308
FirstFixationDuration,SurprisalTrailingWhole,gpt2_k5,Trailing,Whole,True,5_3,0.17330127282683805,0.011544360934093278,0.21695503629065416,0.035857479085444344,-4.4169773610313525,0.006933903540288,-4.325759606376897,0.02238742001656746
FirstFixationDuration,SurprisalTrailingSpanning3,gpt2_k5,Trailing,Spanning3,True,5_3,0.16361311784674393,0.0018562059539991571,0.20790864483442362,0.026811087629213803,-4.422802836592237,0.0011084279794033591,-4.331502913044646,0.016644113348818657
FirstFixationDuration,SurprisalTrailingSpanning4,gpt2_k5,Trailing,Spanning4,True,5_3,0.16309517030246012,0.0013382584097153538,0.20595145816444516,0.024853900959235342,-4.423112374706337,0.0007988898653037424,-4.332736844343523,0.01541018204994149
FirstFixationDuration,SurprisalTrailingSpanning5,gpt2_k5,Trailing,Spanning5,True,5_3,0.16284068938043395,0.0010837774876891748,0.20351843426169702,0.02242087705648721,-4.423264388549688,0.0006468760219524583,-4.33426653924769,0.013880487145774723
FirstFixationDuration,SurprisalTrailingSpanning6,gpt2_k5,Trailing,Spanning6,True,5_3,0.16285204817864374,0.0010951362858989677,0.2017975982046354,0.020700040999425573,-4.423257604371859,0.000653660199781747,-4.33534564756009,0.012801378833374066
FirstFixationDuration,SurprisalTrailingSpanning7,gpt2_k5,Trailing,Spanning7,True,5_3,0.1629702171502766,0.001213305257531827,0.20002160988834283,0.01892405268313302,-4.423187021082294,0.0007242434893468541,-4.336456904219122,0.011690122174342399
FirstFixationDuration,SurprisalTrailingSpanningWhole,gpt2_k5,Trailing,SpanningWhole,True,5_3,0.16312359332113824,0.001366681428393468,0.20535197489649182,0.024254417691282004,-4.42309539338401,0.0008158711876307123,-4.333114187197332,0.015032839196131853
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic7,gpt2_k5,LeadingAndTrailing,Dynamic7,True,5_3,0.16838717890837218,0.006630267015627411,0.2001039586879908,0.019006401482780988,-4.419940681348087,0.003970583223553703,-4.336405432179753,0.011741594213710904
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic8,gpt2_k5,LeadingAndTrailing,Dynamic8,True,5_3,0.16958920637409947,0.007832294481354696,0.20357355476656502,0.02247599756135521,-4.41921744994231,0.004693814629330717,-4.334231935551487,0.013915090841977396
FirstFixationDuration,SurprisalLeadingAndTrailingFixed,gpt2_k5,LeadingAndTrailing,Fixed,True,5_3,0.17641037708594098,0.014653465193196213,0.2146132439615096,0.03351568675629979,-4.4150933824300385,0.008817882141602063,-4.327252686400614,0.020894339992850064
FirstFixationDuration,SurprisalLeadingAndTrailingWhole,gpt2_k5,LeadingAndTrailing,Whole,True,5_3,0.17374292188161078,0.011986009988866009,0.21653491721385532,0.0354373600086455,-4.416710173570037,0.007201091001603821,-4.326027794307009,0.022119232086454943
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning3,gpt2_k5,LeadingAndTrailing,Spanning3,True,5_3,0.1649956876200378,0.0032387757272930306,0.21194893386794378,0.030851376662733965,-4.421975639408741,0.0019356251628996901,-4.32894599299492,0.019201033398544176
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning4,gpt2_k5,LeadingAndTrailing,Spanning4,True,5_3,0.1643043886141512,0.0025474767214064276,0.20903581883188982,0.027938261626680005,-4.422389417511861,0.0015218470597790912,-4.330790888632312,0.01735613776115219
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning5,gpt2_k5,LeadingAndTrailing,Spanning5,True,5_3,0.16378802316019692,0.002031111267452146,0.2072763663127365,0.02617880910752668,-4.422698265604907,0.0012129989667331031,-4.331901873528791,0.01624515286467343
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning6,gpt2_k5,LeadingAndTrailing,Spanning6,True,5_3,0.16352773207453442,0.0017708201817896452,0.2050117688234766,0.02391421161826679,-4.4228538784102405,0.0010573861614000535,-4.333328202244401,0.014818824149063659
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning7,gpt2_k5,LeadingAndTrailing,Spanning7,True,5_3,0.16353310733573256,0.0017761954429877935,0.203358481522373,0.0222609243171632,-4.4228506653458775,0.0010605992257630703,-4.334366941245153,0.013780085148311194
FirstFixationDuration,SurprisalLeadingAndTrailingSpanningWhole,gpt2_k5,LeadingAndTrailing,SpanningWhole,True,5_3,0.16381549587089494,0.0020585839781501747,0.20678243497974524,0.02568487777453543,-4.4226818384532045,0.0012294261184360167,-4.3322133171998205,0.015933709193643786
FirstFixationDuration,SurprisalNoWhitespaceDynamic7,gpt2_k5,NoWhitespace,Dynamic7,True,5_3,0.17227413058681407,0.010517218694069297,0.21452193786902174,0.033424380663811926,-4.417598206716381,0.006313057855259707,-4.327310811130085,0.020836215263379643
FirstFixationDuration,SurprisalNoWhitespaceDynamic8,gpt2_k5,NoWhitespace,Dynamic8,True,5_3,0.17312898153099265,0.011372069638247884,0.2146579772737398,0.033560420068529995,-4.417081554578025,0.006829709993615651,-4.3272242070648765,0.02092281932858775
FirstFixationDuration,SurprisalNoWhitespaceFixed,gpt2_k5,NoWhitespace,Fixed,True,5_3,0.17433612308840973,0.012579211195664963,0.21698308151601908,0.03588552431080927,-4.416351075738818,0.007560188832822945,-4.3257416982560954,0.02240532813736884
FirstFixationDuration,SurprisalNoWhitespaceWhole,gpt2_k5,NoWhitespace,Whole,True,5_3,0.17424574941960325,0.012488837526858476,0.21932319957034085,0.03822564236513104,-4.416405800624897,0.00750546394674334,-4.324245164904966,0.02390186148849871
FirstFixationDuration,SurprisalNoWhitespaceSpanning3,gpt2_k5,NoWhitespace,Spanning3,True,5_3,0.1633395876806386,0.0015826757878938391,0.20749923387990143,0.02640167667469162,-4.4229663287836685,0.0009449357879720566,-4.331761282979806,0.016385743413658282
FirstFixationDuration,SurprisalNoWhitespaceSpanning4,gpt2_k5,NoWhitespace,Spanning4,True,5_3,0.16280890573560758,0.0010519938428628084,0.20551182642915244,0.02441426922394263,-4.423283371221856,0.0006278933497840811,-4.3330135969940935,0.01513342939937079
FirstFixationDuration,SurprisalNoWhitespaceSpanning5,gpt2_k5,NoWhitespace,Spanning5,True,5_3,0.16254512723953918,0.0007882153467944075,0.20302913247507082,0.021931575269861003,-4.423440884214718,0.0004703803569228171,-4.3345736094757,0.01357341691776437
FirstFixationDuration,SurprisalNoWhitespaceSpanning6,gpt2_k5,NoWhitespace,Spanning6,True,5_3,0.16255514233587587,0.0007982304431310983,0.20130036947758645,0.020202812272376636,-4.423434904694778,0.0004763598768624533,-4.335657018410058,0.012490007983406493
