predicted,predictor,model,roi_type,fa_type,spillover,fold,rsquared_train,delta_rsquared_train,rsquared_test,delta_rsquared_test,loglik_train,delta_loglik_train,loglik_test,delta_loglik_test
FirstFixationDuration,SurprisalLeadingAndTrailingFixed,gpt2_k5,LeadingAndTrailing,Fixed,True,0_0,0.6425256927162134,0.011720466845018374,0.538855471205029,-0.01458096898069039,-4.840636485610893,0.01613042806701248,-4.89637391644458,-0.016064881977326806
FirstFixationDuration,SurprisalLeadingAndTrailingWhole,gpt2_k5,LeadingAndTrailing,Whole,True,0_0,0.6420592562366194,0.011254030365424383,0.5395465580966734,-0.013889882089045957,-4.841288465947345,0.015478447730560063,-4.895624037383261,-0.015315002916007181
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning3,gpt2_k5,LeadingAndTrailing,Spanning3,True,0_0,0.6429656546171016,0.012160428745906615,0.5438660389898894,-0.00957040119582997,-4.840020731057255,0.01674618262065053,-4.890911434028661,-0.010602399561407516
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning4,gpt2_k5,LeadingAndTrailing,Spanning4,True,0_0,0.6431490638401733,0.01234383796897831,0.5460328750228661,-0.007403565162853232,-4.839763814110164,0.017003099567741486,-4.888530555507984,-0.008221521040730373
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning5,gpt2_k5,LeadingAndTrailing,Spanning5,True,0_0,0.643499755046283,0.012694529175087954,0.5473563931224421,-0.00608004706327725,-4.839272203184654,0.01749471049325102,-4.887070701798681,-0.006761667331427468
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning6,gpt2_k5,LeadingAndTrailing,Spanning6,True,0_0,0.6451199880181968,0.01431476214700178,0.5497517606544773,-0.0036846795312420744,-4.836994608666482,0.019772305011422908,-4.884417700598243,-0.004108666130989924
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning7,gpt2_k5,LeadingAndTrailing,Spanning7,True,0_0,0.6467051879249939,0.015899962053798844,0.5512617644897366,-0.0021746756959827307,-4.834756174736695,0.022010738941210306,-4.882738025433427,-0.0024289909661732167
FirstFixationDuration,SurprisalLeadingAndTrailingSpanningWhole,gpt2_k5,LeadingAndTrailing,SpanningWhole,True,0_0,0.6437699161634783,0.01296469029228331,0.5473784120566262,-0.006058028129093174,-4.838893152203909,0.017873761473996552,-4.887046378612157,-0.006737344144903901
FirstFixationDuration,SurprisalNoWhitespaceDynamic7,gpt2_k5,NoWhitespace,Dynamic7,True,0_0,0.6408692113545931,0.010063985483398041,0.5409465118239312,-0.012489928361788194,-4.842948057662814,0.013818856015091363,-4.894101531393179,-0.013792496925925768
FirstFixationDuration,SurprisalNoWhitespaceDynamic8,gpt2_k5,NoWhitespace,Dynamic8,True,0_0,0.640752928885762,0.009947703014566933,0.5410727026894784,-0.012363737496240979,-4.8431099257775765,0.013656987900328765,-4.89396406569854,-0.013655031231286863
FirstFixationDuration,SurprisalNoWhitespaceFixed,gpt2_k5,NoWhitespace,Fixed,True,0_0,0.6408287214636764,0.01002349559248139,0.54100081721706,-0.01243562296865941,-4.843004426553855,0.01376248712405026,-4.894042378585382,-0.013733344118128876
FirstFixationDuration,SurprisalNoWhitespaceWhole,gpt2_k5,NoWhitespace,Whole,True,0_0,0.6406579104939096,0.009852684622714603,0.5411106622136084,-0.012325777972110985,-4.843242154869822,0.013524758808083348,-4.8939227071932585,-0.013613672726005
FirstFixationDuration,SurprisalNoWhitespaceSpanning3,gpt2_k5,NoWhitespace,Spanning3,True,0_0,0.6419107180513637,0.011105492180168652,0.548133027465886,-0.005303412719833367,-4.841495912816963,0.015271000860942685,-4.886212077751629,-0.005903043284375187
FirstFixationDuration,SurprisalNoWhitespaceSpanning4,gpt2_k5,NoWhitespace,Spanning4,True,0_0,0.642282449791808,0.011477223920613011,0.549498773412331,-0.00393766677338836,-4.840976594256197,0.01579031942170861,-4.884698563655472,-0.004389529188218333
FirstFixationDuration,SurprisalNoWhitespaceSpanning5,gpt2_k5,NoWhitespace,Spanning5,True,0_0,0.6439860626110507,0.013180836739855706,0.551948943259887,-0.0014874969258323878,-4.838589679731321,0.018177233946584437,-4.8819717597001215,-0.0016627252328680342
FirstFixationDuration,SurprisalNoWhitespaceSpanning6,gpt2_k5,NoWhitespace,Spanning6,True,0_0,0.6456045938333158,0.01479936796212078,0.5535016407389939,6.520055327452479e-05,-4.836311367885642,0.020455545792263052,-4.880236026591767,7.300787548647492e-05
FirstFixationDuration,SurprisalNoWhitespaceSpanning7,gpt2_k5,NoWhitespace,Spanning7,True,0_0,0.6470347236483854,0.016229497777190405,0.5572967736005328,0.0038603334148133994,-4.834289582113516,0.02247733156438958,-4.875967977628443,0.004341056838810253
FirstFixationDuration,SurprisalNoWhitespaceSpanningWhole,gpt2_k5,NoWhitespace,SpanningWhole,True,0_0,0.6424055735102585,0.01160034763906348,0.5492793306744694,-0.0041571095112499235,-4.840804468353546,0.015962445324359642,-4.8849420583410685,-0.004633023873815034
FirstFixationDuration,SurprisalLeadingDynamic7,gpt2_k5,Leading,Dynamic7,True,0_1,0.6383258795822195,0.008336048207936875,0.5896429336845554,0.016816583348301495,-4.834254087317117,0.011393450744336953,-4.947494032202268,0.020081465050946434
FirstFixationDuration,SurprisalLeadingDynamic8,gpt2_k5,Leading,Dynamic8,True,0_1,0.6383530038156033,0.008363172441320676,0.5895823851091825,0.01675603477292853,-4.834216587743589,0.01143095031786423,-4.94756780223547,0.020007695017744354
FirstFixationDuration,SurprisalLeadingFixed,gpt2_k5,Leading,Fixed,True,0_1,0.6385380354864693,0.008548204112186597,0.5891411710423964,0.01631482070614243,-4.83396070421156,0.011686833849893219,-4.948105031949701,0.01947046530351404
FirstFixationDuration,SurprisalLeadingWhole,gpt2_k5,Leading,Whole,True,0_1,0.6379030497226714,0.007913218348388762,0.5908145408606644,0.017988190524410475,-4.834838291252272,0.01080924680918205,-4.946064444428767,0.02151105282444732
FirstFixationDuration,SurprisalLeadingSpanning3,gpt2_k5,Leading,Spanning3,True,0_1,0.6386432252870016,0.00865339391271891,0.594059837065825,0.02123348672957104,-4.833815176992126,0.01183236106932739,-4.942083078532983,0.02549241872023167
FirstFixationDuration,SurprisalLeadingSpanning4,gpt2_k5,Leading,Spanning4,True,0_1,0.6388389581750109,0.008849126800728246,0.5954560966062001,0.022629746269946183,-4.833544273094233,0.012103264967220362,-4.940360329154326,0.027215168098888576
FirstFixationDuration,SurprisalLeadingSpanning5,gpt2_k5,Leading,Spanning5,True,0_1,0.6391121239474922,0.009122292573209512,0.5971233122522301,0.02429696191597619,-4.833165952763366,0.012481585298087516,-4.938295459823751,0.029280037429463945
FirstFixationDuration,SurprisalLeadingSpanning6,gpt2_k5,Leading,Spanning6,True,0_1,0.6405517791719755,0.010561947797692817,0.60049407689098,0.027667726554726046,-4.831167361900637,0.014480176160816427,-4.9340944908317015,0.03348100642151319
FirstFixationDuration,SurprisalLeadingSpanning7,gpt2_k5,Leading,Spanning7,True,0_1,0.6420112966500978,0.012021465275815157,0.6027201339193049,0.029893783583050948,-4.829133009552183,0.01651452850927093,-4.931300687465435,0.03627480978777964
FirstFixationDuration,SurprisalLeadingSpanningWhole,gpt2_k5,Leading,SpanningWhole,True,0_1,0.6391269798785255,0.009137148504242854,0.5976465023446864,0.02482015200843246,-4.8331453698651865,0.01250216819626715,-4.937645719941212,0.029929777312002415
FirstFixationDuration,SurprisalTrailingDynamic7,gpt2_k5,Trailing,Dynamic7,True,0_1,0.6373167076540356,0.007326876279752925,0.5870509196051803,0.014224569268926346,-4.835647284326404,0.010000253735049647,-4.950642341799634,0.01693315545358054
FirstFixationDuration,SurprisalTrailingDynamic8,gpt2_k5,Trailing,Dynamic8,True,0_1,0.6373436050981839,0.007353773723901225,0.5869655923632142,0.014139242026960264,-4.835610201777864,0.010037336283589937,-4.950745645610794,0.016829851642421012
FirstFixationDuration,SurprisalTrailingFixed,gpt2_k5,Trailing,Fixed,True,0_1,0.6373302579305113,0.007340426556228685,0.5867244211282453,0.013898070791991346,-4.835628603386456,0.010018934674997482,-4.951037510946752,0.01653798630646275
FirstFixationDuration,SurprisalTrailingWhole,gpt2_k5,Trailing,Whole,True,0_1,0.6369913871085657,0.007001555734283071,0.5885613228840922,0.01573497254783829,-4.836095574523545,0.009551963537908215,-4.948810188234537,0.018765309018677456
FirstFixationDuration,SurprisalTrailingSpanning3,gpt2_k5,Trailing,Spanning3,True,0_1,0.6384646784950412,0.008474847120758522,0.592953734361285,0.020127384025031003,-4.8340621665449595,0.011585371516494192,-4.943443622015826,0.02413187523738891
FirstFixationDuration,SurprisalTrailingSpanning4,gpt2_k5,Trailing,Spanning4,True,0_1,0.638748476944353,0.008758645570070334,0.5947731730909165,0.02194682275466253,-4.83366952178941,0.011978016272043313,-4.9412036835157975,0.02637181373741715
FirstFixationDuration,SurprisalTrailingSpanning5,gpt2_k5,Trailing,Spanning5,True,0_1,0.6403142060069165,0.010324374632633804,0.598392067803707,0.025565717467453064,-4.831497721984857,0.014149816076596267,-4.936718354964402,0.030857142288812867
FirstFixationDuration,SurprisalTrailingSpanning6,gpt2_k5,Trailing,Spanning6,True,0_1,0.6418509604982481,0.01186112912396542,0.6006694759388691,0.02784312560261515,-4.829356899657304,0.016290638404149682,-4.93387492266937,0.03370057458384501
FirstFixationDuration,SurprisalTrailingSpanning7,gpt2_k5,Trailing,Spanning7,True,0_1,0.643335403143924,0.013345571769641351,0.6036727183229526,0.030846367986698597,-4.827280211826905,0.018367326234548287,-4.930100364530057,0.0374751327231575
FirstFixationDuration,SurprisalTrailingSpanningWhole,gpt2_k5,Trailing,SpanningWhole,True,0_1,0.638939466132921,0.008949634758638303,0.5953393365215485,0.022512986185294515,-4.833405108103957,0.012242429957496803,-4.940504619103051,0.027070878150163402
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic7,gpt2_k5,LeadingAndTrailing,Dynamic7,True,0_1,0.6382229333516125,0.008233101977329849,0.5902603016849328,0.017433951348678867,-4.83439638611093,0.011251151950523841,-4.946741233089255,0.020834264163959837
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic8,gpt2_k5,LeadingAndTrailing,Dynamic8,True,0_1,0.6382139837796277,0.00822415240534502,0.590164224222545,0.017337873886291044,-4.834408754862456,0.011238783198997737,-4.946858461417658,0.020717035835557063
FirstFixationDuration,SurprisalLeadingAndTrailingFixed,gpt2_k5,LeadingAndTrailing,Fixed,True,0_1,0.6385244719276915,0.008534640553408801,0.5891635022165438,0.016337151880289835,-4.83397946594258,0.011668072118873773,-4.948077854998066,0.01949764225514894
FirstFixationDuration,SurprisalLeadingAndTrailingWhole,gpt2_k5,LeadingAndTrailing,Whole,True,0_1,0.6379097769267873,0.007919945552504637,0.5912848182922257,0.018458467955971725,-4.834829001935415,0.010818536126038225,-4.9454894632392445,0.022086034013970135
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning3,gpt2_k5,LeadingAndTrailing,Spanning3,True,0_1,0.6389227309645021,0.008932899590219479,0.5941289194538676,0.021302569117613634,-4.833428282584443,0.012219255477011082,-4.9419979819187585,0.02557751533445618
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning4,gpt2_k5,LeadingAndTrailing,Spanning4,True,0_1,0.6391257671166607,0.009135935742378032,0.5955926774652504,0.0227663271289964,-4.833147050178981,0.012500487882472378,-4.940191492201033,0.027384005052181415
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning5,gpt2_k5,LeadingAndTrailing,Spanning5,True,0_1,0.639399956503307,0.009410125129024394,0.5973060954905938,0.024479745154339816,-4.832767009741195,0.012880528320258655,-4.93806856072483,0.029506936528385097
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning6,gpt2_k5,LeadingAndTrailing,Spanning6,True,0_1,0.6408861084881563,0.010896277113873643,0.6007898314265454,0.027963481090291453,-4.8307020864087,0.014945451652753405,-4.933724203376419,0.033851293876796085
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning7,gpt2_k5,LeadingAndTrailing,Spanning7,True,0_1,0.6423807368029744,0.0123909054286917,0.6030439262774878,0.030217575941233865,-4.828616748969616,0.017030789091837306,-4.930893009645918,0.03668248760729664
FirstFixationDuration,SurprisalLeadingAndTrailingSpanningWhole,gpt2_k5,LeadingAndTrailing,SpanningWhole,True,0_1,0.6395809590518924,0.009591127677609723,0.5978834130849231,0.025057062748669146,-4.832515972624019,0.013131565437434212,-4.937351227017698,0.030224270235517103
FirstFixationDuration,SurprisalNoWhitespaceDynamic7,gpt2_k5,NoWhitespace,Dynamic7,True,0_1,0.6372754439455126,0.007285612571229949,0.5868821770630674,0.014055826726813492,-4.8357041677867345,0.009943370274719143,-4.950846614048987,0.016728883204227607
FirstFixationDuration,SurprisalNoWhitespaceDynamic8,gpt2_k5,NoWhitespace,Dynamic8,True,0_1,0.6371160834217755,0.007126252047492843,0.5873256908005393,0.01449934046428536,-4.835923791085399,0.009723746976054493,-4.950309537267972,0.017265959985242496
FirstFixationDuration,SurprisalNoWhitespaceFixed,gpt2_k5,NoWhitespace,Fixed,True,0_1,0.6372135836366302,0.007223752262347505,0.5868266551543833,0.014000304818129305,-4.8357894322574095,0.009858105804044115,-4.950913808170057,0.016661689083157682
FirstFixationDuration,SurprisalNoWhitespaceWhole,gpt2_k5,NoWhitespace,Whole,True,0_1,0.636904929040091,0.006915097665808334,0.5881862759429533,0.015359925606699298,-4.83621464576751,0.00943289229394395,-4.949265755648067,0.018309741605147423
FirstFixationDuration,SurprisalNoWhitespaceSpanning3,gpt2_k5,NoWhitespace,Spanning3,True,0_1,0.6382615718763516,0.008271740502068914,0.592950322433156,0.020123972096902087,-4.834342982244593,0.011304555816860962,-4.943447813079739,0.024127684173476105
FirstFixationDuration,SurprisalNoWhitespaceSpanning4,gpt2_k5,NoWhitespace,Spanning4,True,0_1,0.6385489752930503,0.008559143918767664,0.5947575491908138,0.021931198854559852,-4.833945571260922,0.011701966800531594,-4.941222961112782,0.026352536140432647
FirstFixationDuration,SurprisalNoWhitespaceSpanning5,gpt2_k5,NoWhitespace,Spanning5,True,0_1,0.640099131143346,0.010109299769063385,0.5982977555891749,0.02547140525292091,-4.831796608666724,0.01385092939472976,-4.936835759446147,0.030739737807067513
FirstFixationDuration,SurprisalNoWhitespaceSpanning6,gpt2_k5,NoWhitespace,Spanning6,True,0_1,0.6416183267048192,0.011628495330536559,0.6005525348643226,0.02772618452806863,-4.829681566552174,0.015965971509279697,-4.934021322641532,0.033554174611682974
FirstFixationDuration,SurprisalNoWhitespaceSpanning7,gpt2_k5,NoWhitespace,Spanning7,True,0_1,0.6430999695158008,0.01311013814151818,0.6034992535359562,0.030672903199702284,-4.827610152000011,0.018037386061442895,-4.930319156983915,0.037256340269300026
FirstFixationDuration,SurprisalNoWhitespaceSpanningWhole,gpt2_k5,NoWhitespace,SpanningWhole,True,0_1,0.6385628604015069,0.008573029027224233,0.5953012319545963,0.022474881618342324,-4.833926363437162,0.011721174624291564,-4.940551699010316,0.027023798242898245
FirstFixationDuration,SurprisalLeadingDynamic7,gpt2_k5,Leading,Dynamic7,True,0_2,0.6303139338986921,0.009136182266080262,0.6634770959239957,0.008240097553309456,-4.860314478273599,0.012206458955089872,-4.707836393188179,0.012095508399788457
FirstFixationDuration,SurprisalLeadingDynamic8,gpt2_k5,Leading,Dynamic8,True,0_2,0.6302203680556948,0.009042616423083016,0.6646851986263156,0.009448200255629313,-4.8604410099622815,0.012079927266407608,-4.7060381850872135,0.013893716500754216
FirstFixationDuration,SurprisalLeadingFixed,gpt2_k5,Leading,Fixed,True,0_2,0.6305882303949477,0.009410478762335917,0.6620078670703905,0.0067708686997042244,-4.859943354863954,0.012577582364735385,-4.710014596929563,0.009917304658404902
FirstFixationDuration,SurprisalLeadingWhole,gpt2_k5,Leading,Whole,True,0_2,0.6298147993996989,0.00863704776708707,0.6655284681920755,0.010291469821389176,-4.860989101815799,0.011531835412889713,-4.704779171623451,0.015152729964516887
FirstFixationDuration,SurprisalLeadingSpanning3,gpt2_k5,Leading,Spanning3,True,0_2,0.6302339511712346,0.0090561995386228,0.6725095827774457,0.017272584406759384,-4.860422643124513,0.012098294104175622,-4.694232684130617,0.025699217457351153
FirstFixationDuration,SurprisalLeadingSpanning4,gpt2_k5,Leading,Spanning4,True,0_2,0.6305229725683782,0.009345220935766396,0.673826674997666,0.018589676626979745,-4.860031673738189,0.012489263490500058,-4.692217742934403,0.027714158653564525
FirstFixationDuration,SurprisalLeadingSpanning5,gpt2_k5,Leading,Spanning5,True,0_2,0.6307991789655333,0.009621427332921484,0.6758518384361171,0.020614840065430795,-4.859657753753176,0.012863183475513296,-4.689103637024132,0.03082826456383536
FirstFixationDuration,SurprisalLeadingSpanning6,gpt2_k5,Leading,Spanning6,True,0_2,0.6322179375582797,0.011040185925667911,0.6798048460522046,0.024567847681518318,-4.857732661085237,0.01478827614345235,-4.682968619998574,0.03696328158939366
FirstFixationDuration,SurprisalLeadingSpanning7,gpt2_k5,Leading,Spanning7,True,0_2,0.6336541830965252,0.012476431463913418,0.6826151534262743,0.02737815505558805,-4.855776261647122,0.01674467558156678,-4.6785608192959804,0.04137108229198727
FirstFixationDuration,SurprisalLeadingSpanningWhole,gpt2_k5,Leading,SpanningWhole,True,0_2,0.6308650147224353,0.009687263089823483,0.6762996522432658,0.02106265387257955,-4.85956858598356,0.012952351245129279,-4.688412404626391,0.031519496961577076
FirstFixationDuration,SurprisalTrailingDynamic7,gpt2_k5,Trailing,Dynamic7,True,0_2,0.6289460528406338,0.007768301208021966,0.6642003707283302,0.008963372357643884,-4.862161121614632,0.01035981561405741,-4.706760607315361,0.013171294272606993
FirstFixationDuration,SurprisalTrailingDynamic8,gpt2_k5,Trailing,Dynamic8,True,0_2,0.6289842069657583,0.0078064553331465,0.6637366958942508,0.008499697523564498,-4.862109705793326,0.010411231435362822,-4.707450535125125,0.01248136646284248
FirstFixationDuration,SurprisalTrailingFixed,gpt2_k5,Trailing,Fixed,True,0_2,0.6289988916351575,0.007821140002545746,0.6632951951830333,0.008058196812346985,-4.862089915584541,0.01043102164414833,-4.7081065851945185,0.011825316393449192
FirstFixationDuration,SurprisalTrailingWhole,gpt2_k5,Trailing,Whole,True,0_2,0.6286473922029489,0.007469640570337055,0.6654702393781083,0.010233241007422067,-4.862563408814014,0.009957528414674677,-4.704866210041423,0.015065691546544357
FirstFixationDuration,SurprisalTrailingSpanning3,gpt2_k5,Trailing,Spanning3,True,0_2,0.6297844879567491,0.008606736324137332,0.674722859141721,0.019485860771034758,-4.861030041056469,0.01149089617222021,-4.690842067029085,0.029089834558882366
FirstFixationDuration,SurprisalTrailingSpanning4,gpt2_k5,Trailing,Spanning4,True,0_2,0.6300762030954924,0.008898451462880597,0.6768915452635644,0.021654546892878157,-4.860635905587211,0.01188503164147825,-4.687497307022222,0.03243459456574538
FirstFixationDuration,SurprisalTrailingSpanning5,gpt2_k5,Trailing,Spanning5,True,0_2,0.6316363690311504,0.010458617398538594,0.6810703349954182,0.025833336624731973,-4.858522679492362,0.013998257736327346,-4.680988583299186,0.038943318288781725
FirstFixationDuration,SurprisalTrailingSpanning6,gpt2_k5,Trailing,Spanning6,True,0_2,0.6331580674386962,0.011980315806084385,0.6839005127457931,0.028663514375106836,-4.856452917434005,0.016068019794683863,-4.676531785561738,0.04340011602622962
FirstFixationDuration,SurprisalTrailingSpanning7,gpt2_k5,Trailing,Spanning7,True,0_2,0.6347569955477623,0.01357924391515053,0.6865629448046611,0.031325946433974794,-4.85426883937062,0.018252097858068694,-4.672302566520426,0.04762933506754141
FirstFixationDuration,SurprisalTrailingSpanningWhole,gpt2_k5,Trailing,SpanningWhole,True,0_2,0.6302916541510215,0.009113902518409711,0.6776306084255652,0.022393610054878943,-4.86034461069997,0.012176326528718917,-4.686352320421685,0.03357958116628268
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic7,gpt2_k5,LeadingAndTrailing,Dynamic7,True,0_2,0.6302093840238485,0.009031632391236721,0.664244363042265,0.0090073646715787,-4.86045586187375,0.012065075354938948,-4.706695099208716,0.013236802379251955
FirstFixationDuration,SurprisalLeadingAndTrailingDynamic8,gpt2_k5,LeadingAndTrailing,Dynamic8,True,0_2,0.6301100787099422,0.008932327077330382,0.6648979866734965,0.009660988302810258,-4.860590116203154,0.01193082102553511,-4.7057207884323855,0.014211113155582211
FirstFixationDuration,SurprisalLeadingAndTrailingFixed,gpt2_k5,LeadingAndTrailing,Fixed,True,0_2,0.6304993588423019,0.009321607209690108,0.6625452536860601,0.007308255315373824,-4.86006362832503,0.01245730890365948,-4.709218995164911,0.010712906423056445
FirstFixationDuration,SurprisalLeadingAndTrailingWhole,gpt2_k5,LeadingAndTrailing,Whole,True,0_2,0.629820385297056,0.008642633664444177,0.6656577173584699,0.010420718987783628,-4.860981557025392,0.011539380203297256,-4.704585920280236,0.015345981307731904
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning3,gpt2_k5,LeadingAndTrailing,Spanning3,True,0_2,0.630423312106196,0.009245560473584158,0.6731158841201754,0.01787888574948915,-4.860166522478841,0.012354414749847997,-4.693306148201181,0.026625753386786855
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning4,gpt2_k5,LeadingAndTrailing,Spanning4,True,0_2,0.6307329059652709,0.009555154332659077,0.6744237440525455,0.019186745681859185,-4.859747497666334,0.01277343956235466,-4.6913016407390815,0.028630260848886202
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning5,gpt2_k5,LeadingAndTrailing,Spanning5,True,0_2,0.6310117854768089,0.009834033844197121,0.6764843523311959,0.021247353960509585,-4.859369742814361,0.013151194414327882,-4.68812702834668,0.031804873241287446
FirstFixationDuration,SurprisalLeadingAndTrailingSpanning6,gpt2_k5,LeadingAndTrailing,Spanning6,True,0_2,0.6324816490257437,0.011303897393131868,0.6805007131207869,0.025263714750100585,-4.857374016544911,0.015146920683777765,-4.681880807914162,0.03805109367380588
