predicted,predictor,model,roi_type,fa_type,spillover,fold,rsquared_train,delta_rsquared_train,rsquared_test,delta_rsquared_test,loglik_train,delta_loglik_train,loglik_test,delta_loglik_test
GazeDuration,SurprisalLeadingSpanning5,gpt2_k5,Leading,Spanning5,True,7_0,0.7342931943100794,0.00582790786921461,0.7304681546568644,0.008594306944843866,-5.184368804661555,0.010848261493727307,-5.183065601904973,0.015694124031558232
GazeDuration,SurprisalLeadingSpanning6,gpt2_k5,Leading,Spanning6,True,7_0,0.7338132287876107,0.005347942346745849,0.7319851758634244,0.010111328151403809,-5.185271176251637,0.009945889903645977,-5.18024347441339,0.01851625152314096
GazeDuration,SurprisalLeadingSpanning7,gpt2_k5,Leading,Spanning7,True,7_0,0.7325636829730328,0.004098396532167925,0.7307787393567166,0.00890489164469599,-5.187612806750704,0.007604259404578428,-5.18248911384243,0.01627061209410119
GazeDuration,SurprisalLeadingSpanningWhole,gpt2_k5,Leading,SpanningWhole,True,7_0,0.7330020208261794,0.004536734385314545,0.7326667813654406,0.010792933653420045,-5.186792616215489,0.008424449939793632,-5.178970273026883,0.019789452909647842
GazeDuration,SurprisalTrailingDynamic7,gpt2_k5,Trailing,Dynamic7,True,7_0,0.7396593058469877,0.011194019406122857,0.7370671796616804,0.015193331949659883,-5.17416763903202,0.021049427123262632,-5.170671609737852,0.028088116198679458
GazeDuration,SurprisalTrailingDynamic8,gpt2_k5,Trailing,Dynamic8,True,7_0,0.7429333809721896,0.014468094531324804,0.7385284761424085,0.016654628430387897,-5.167839706003913,0.0273773601513696,-5.167885019048311,0.030874706888219805
GazeDuration,SurprisalTrailingFixed,gpt2_k5,Trailing,Fixed,True,7_0,0.7405898522566663,0.012124565815801458,0.7335759910614694,0.011702143349448857,-5.172377266936516,0.022839799218767,-5.177266857075856,0.02149286886067525
GazeDuration,SurprisalTrailingWhole,gpt2_k5,Trailing,Whole,True,7_0,0.7421216766269412,0.01365639018607634,0.7383255444639111,0.01645169675189051,-5.169416000770002,0.025801065385280708,-5.168272925477241,0.03048680045929064
GazeDuration,SurprisalTrailingSpanning3,gpt2_k5,Trailing,Spanning3,True,7_0,0.734867702978065,0.006402416537200195,0.7336176273834873,0.01174377967146678,-5.183286539076075,0.011930527079207387,-5.17718871176164,0.021571014174891268
GazeDuration,SurprisalTrailingSpanning4,gpt2_k5,Trailing,Spanning4,True,7_0,0.7350664615391722,0.006601175098307377,0.7318515297254424,0.009977682013421862,-5.182911569483398,0.01230549667188452,-5.180492738289046,0.018266987647485244
GazeDuration,SurprisalTrailingSpanning5,gpt2_k5,Trailing,Spanning5,True,7_0,0.7345352946940844,0.006070008253219572,0.7335629471403395,0.011689099428318972,-5.183913018920495,0.011304047234787618,-5.177291336104382,0.02146838983214927
GazeDuration,SurprisalTrailingSpanning6,gpt2_k5,Trailing,Spanning6,True,7_0,0.7332176770401507,0.004752390599285894,0.732428364721476,0.010554517009455422,-5.186388599385262,0.008828466770020249,-5.179415990911117,0.019343735025413977
GazeDuration,SurprisalTrailingSpanning7,gpt2_k5,Trailing,Spanning7,True,7_0,0.7329506284541858,0.004485342013320959,0.7298061861516938,0.007932338439673225,-5.186888848079729,0.008328218075553728,-5.184292093226676,0.01446763270985496
GazeDuration,SurprisalTrailingSpanningWhole,gpt2_k5,Trailing,SpanningWhole,True,7_0,0.7331401009644802,0.0046748145236154,0.7332876240825941,0.011413776370573503,-5.1865339703342235,0.008683095821059084,-5.177807744952182,0.020951980984349028
GazeDuration,SurprisalLeadingAndTrailingDynamic7,gpt2_k5,LeadingAndTrailing,Dynamic7,True,7_0,0.7338525454437004,0.005387259002835543,0.727783302560169,0.005909454848148421,-5.185197319162879,0.01001974699240371,-5.188021543390427,0.010738182546104369
GazeDuration,SurprisalLeadingAndTrailingDynamic8,gpt2_k5,LeadingAndTrailing,Dynamic8,True,7_0,0.736089907130262,0.007624620689397177,0.7321223645634249,0.010248516851404377,-5.180976315264326,0.014240750890956555,-5.1799874739779534,0.01877225195857779
GazeDuration,SurprisalLeadingAndTrailingFixed,gpt2_k5,LeadingAndTrailing,Fixed,True,7_0,0.7361483852215157,0.007683098780650877,0.7312383876629953,0.009364539950974748,-5.180865511296085,0.014351554859197257,-5.181634721553736,0.017125004382795517
GazeDuration,SurprisalLeadingAndTrailingWhole,gpt2_k5,LeadingAndTrailing,Whole,True,7_0,0.7401543220157436,0.01168903557487877,0.7365196515027747,0.014645803790754086,-5.173216025639794,0.022001040515488235,-5.17171172117268,0.027048004763851274
GazeDuration,SurprisalLeadingAndTrailingSpanning3,gpt2_k5,LeadingAndTrailing,Spanning3,True,7_0,0.7349272517707583,0.006461965329893515,0.7331631632548815,0.011289315542860945,-5.183174226314291,0.012042839840991526,-5.178041014586952,0.02071871134957881
GazeDuration,SurprisalLeadingAndTrailingSpanning4,gpt2_k5,LeadingAndTrailing,Spanning4,True,7_0,0.7338746691292766,0.005409382688411735,0.7320158082069514,0.01014196049493088,-5.185155754600132,0.010061311555150887,-5.1801863244137625,0.018573401522768762
GazeDuration,SurprisalLeadingAndTrailingSpanning5,gpt2_k5,LeadingAndTrailing,Spanning5,True,7_0,0.734071619209528,0.00560633276866318,0.730362700477176,0.00848885276515543,-5.18478558503843,0.010431481116852659,-5.183261188358755,0.015498537577776084
GazeDuration,SurprisalLeadingAndTrailingSpanning6,gpt2_k5,LeadingAndTrailing,Spanning6,True,7_0,0.7335864826990146,0.005121196258149774,0.7318764872311193,0.010002639519098744,-5.185696910347516,0.009520155807766884,-5.180446199393702,0.018313526542828917
GazeDuration,SurprisalLeadingAndTrailingSpanning7,gpt2_k5,LeadingAndTrailing,Spanning7,True,7_0,0.732377314397697,0.003912027956832209,0.730751219091726,0.008877371379705457,-5.1879611208281355,0.0072559453271470176,-5.182540222098956,0.016219503837575644
GazeDuration,SurprisalLeadingAndTrailingSpanningWhole,gpt2_k5,LeadingAndTrailing,SpanningWhole,True,7_0,0.7323325184881186,0.00386723204725381,0.7315999956212895,0.009726147909268956,-5.188044806112183,0.007172260043099676,-5.180961538657443,0.017798187279088218
GazeDuration,SurprisalNoWhitespaceDynamic7,gpt2_k5,NoWhitespace,Dynamic7,True,7_0,0.7420782336544197,0.013612947213554882,0.7375636964280146,0.015689848715993993,-5.1695002252079,0.025716840947382913,-5.169726527715397,0.029033198221133816
