StimulusID,ContextLength,Region,RegionLength,SubtlexLogFreq,WordFreq,WordFreqLog,WordFreqZipf,PunctOrClitic,FirstFixationDuration,FirstPassDuration,RightBoundedDuration,GoPastDuration,SurprisalLeadingDynamic7,SurprisalLeadingDynamic8,SurprisalLeadingFixed,SurprisalLeadingWhole,SurprisalLeadingSpanning3,SurprisalLeadingSpanning4,SurprisalLeadingSpanning5,SurprisalLeadingSpanning6,SurprisalLeadingSpanning7,SurprisalLeadingSpanningWhole,SurprisalTrailingDynamic7,SurprisalTrailingDynamic8,SurprisalTrailingFixed,SurprisalTrailingWhole,SurprisalTrailingSpanning3,SurprisalTrailingSpanning4,SurprisalTrailingSpanning5,SurprisalTrailingSpanning6,SurprisalTrailingSpanning7,SurprisalTrailingSpanningWhole,SurprisalLeadingAndTrailingDynamic7,SurprisalLeadingAndTrailingDynamic8,SurprisalLeadingAndTrailingFixed,SurprisalLeadingAndTrailingWhole,SurprisalLeadingAndTrailingSpanning3,SurprisalLeadingAndTrailingSpanning4,SurprisalLeadingAndTrailingSpanning5,SurprisalLeadingAndTrailingSpanning6,SurprisalLeadingAndTrailingSpanning7,SurprisalLeadingAndTrailingSpanningWhole,SurprisalNoWhitespaceDynamic7,SurprisalNoWhitespaceDynamic8,SurprisalNoWhitespaceFixed,SurprisalNoWhitespaceWhole,SurprisalNoWhitespaceSpanning3,SurprisalNoWhitespaceSpanning4,SurprisalNoWhitespaceSpanning5,SurprisalNoWhitespaceSpanning6,SurprisalNoWhitespaceSpanning7,SurprisalNoWhitespaceSpanningWhole,RegionLengthPrev,RegionLengthPrevPrev,SubtlexLogFreqPrev,SubtlexLogFreqPrevPrev,WordFreqZipfPrev,WordFreqZipfPrevPrev,SurprisalLeadingPrev,SurprisalLeadingPrevPrev,SurprisalTrailingPrev,SurprisalTrailingPrevPrev,SurprisalLeadingAndTrailingPrev,SurprisalLeadingAndTrailingPrevPrev,SurprisalNoWhitespacePrev,SurprisalNoWhitespacePrevPrev
136,7,temper,6,6.366470447731437,6.46e-06,-11.949865760413417,3.81,False,217.1428571428572,247.6190476190476,260.57142857142856,315.7142857142857,7.442128334268304,7.648513612710133,5.048301914108755,7.650268877561821,10.217966465012857,10.218640789314016,10.24848264899228,10.314456800580885,10.367859179741835,10.218640789314016,7.646744822579592,7.64850008743128,7.4185754553076535,8.150120694632335,10.216871999183475,10.246713858861739,10.312688010450344,10.366090389611294,10.369753646804448,10.246713858861739,7.442128334268304,7.648513612710133,5.048301914108755,8.151889484762876,10.217966465012857,10.218640789314016,10.24848264899228,10.314456800580885,10.367859179741835,10.24848264899228,7.64850008743128,7.64850008743128,7.4185754553076535,7.64850008743128,10.216871999183475,10.246713858861739,10.312688010450344,10.366090389611294,10.369753646804448,10.216871999183475,3.0,6.0,11.593251209508129,9.414341877762023,6.51,5.39,2.496085701696117,4.825353024562432,2.4957694997231528,4.823413031108707,2.497854491826658,4.827438016665937,2.494000709592612,4.821328039005202
136,8,out,3,12.19162376134176,0.0024,-6.032286499961572,6.38,False,78.76190476190476,92.38095238095238,97.52380952380952,143.23809523809524,2.5683719117521946,2.5683719117521946,2.567697587451036,2.5683719117521946,2.717590302180014,2.7212535593731673,6.24051705399075,7.356814119903703,8.081972250024904,2.717590302180014,2.096593164229404,2.096593164229404,2.06675130455114,2.096593164229404,2.2196329521721125,5.7388964467896955,6.855193512702648,7.5803516428238495,7.603962801293761,2.2196329521721125,2.567697587451036,2.5683719117521946,2.567697587451036,2.5982137714304585,2.717590302180014,2.7212535593731673,6.24051705399075,7.356814119903703,8.081972250024904,2.7212535593731673,2.06675130455114,2.06675130455114,2.06675130455114,2.06675130455114,2.2196329521721125,5.7388964467896955,6.855193512702648,7.5803516428238495,7.603962801293761,2.215969694978959,6.0,3.0,6.366470447731437,11.593251209508129,3.81,6.51,7.650268877561821,2.496085701696117,8.150120694632335,2.4957694997231528,8.151889484762876,2.497854491826658,7.64850008743128,2.494000709592612
136,9,on,2,12.77914604367569,0.00813,-4.812194343122295,6.91,False,86.28571428571429,86.28571428571429,86.28571428571429,89.33333333333333,0.14921839042781926,0.14921839042781926,0.14921839042781926,0.14921839042781926,4.788442208151508,5.51360033827271,5.537211496742621,5.537354207603812,5.537354207603812,5.537354207603812,0.12303978794270876,0.12303978794270876,0.12303978794270876,0.12303978794270876,5.483758478594446,5.5073696370643574,5.507512347925548,5.507512347925548,5.507512347925548,5.507512347925548,0.15288164762097267,0.15288164762097267,0.14921839042781926,0.15288164762097267,4.788442208151508,5.51360033827271,5.537211496742621,5.537354207603812,5.537354207603812,5.537354207603812,0.11937653074955534,0.11937653074955534,0.12303978794270876,0.11937653074955534,5.483758478594446,5.5073696370643574,5.507512347925548,5.507512347925548,5.507512347925548,5.507512347925548,3.0,6.0,12.19162376134176,6.366470447731437,6.38,3.81,2.5683719117521946,7.650268877561821,2.096593164229404,8.150120694632335,2.5982137714304585,8.151889484762876,2.06675130455114,7.64850008743128
136,10,Chris.,6,,6.46e-05,-9.6472945991893,4.81,True,245.6190476190476,309.04761904761904,407.7142857142857,1214.3809523809523,5.388135817175993,5.388135817175993,4.639223817723689,5.388135817175993,5.388135817175993,5.388135817175993,5.388135817175993,5.388135817175993,5.388135817175993,5.388135817175993,5.384472559982839,5.384472559982839,5.360718690651737,5.384472559982839,5.384472559982839,5.384472559982839,5.384472559982839,5.384472559982839,5.384472559982839,5.384472559982839,5.387993106314802,5.388135817175993,4.639223817723689,5.388135817175993,5.388135817175993,5.388135817175993,5.388135817175993,5.388135817175993,5.388135817175993,5.388135817175993,5.384472559982839,5.384472559982839,5.360718690651737,5.384472559982839,5.384472559982839,5.384472559982839,5.384472559982839,5.384472559982839,5.384472559982839,5.384472559982839,2.0,3.0,12.77914604367569,12.19162376134176,6.91,6.38,0.14921839042781926,2.5683719117521946,0.12303978794270876,2.096593164229404,0.15288164762097267,2.5982137714304585,0.11937653074955534,2.06675130455114
137,1,rubbed,6,4.927253685157204,3.72e-06,-12.501760008320096,3.57,False,188.57142857142856,214.0952380952381,237.42857142857144,269.9047619047619,10.083111732111357,13.1430440362334,10.083111732111357,13.56155191866282,16.03141559673194,16.073742997311,16.101435654341643,17.206448481516745,17.373959277270508,16.073742997311,13.066981459464731,13.259416890722651,13.066981459464731,13.487288449268473,15.997680420542334,16.025373077572972,17.130385904748078,17.29789670050184,17.363249715072712,16.025373077572972,10.083111732111357,13.1430440362334,10.083111732111357,13.563351026037141,16.03141559673194,16.073742997311,16.101435654341643,17.206448481516745,17.373959277270508,16.101435654341643,13.066981459464731,13.259416890722651,13.066981459464731,13.485489341894151,15.997680420542334,16.025373077572972,17.130385904748078,17.29789670050184,17.363249715072712,15.997680420542334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2,the,3,14.222246857765809,0.0537,-2.9243422756051207,7.73,False,100.47619047619048,103.8095238095238,108.1904761904762,128.66666666666666,2.5121910786481827,2.5121910786481827,2.4698636780691174,2.5121910786481827,3.8124073586076896,3.8777603731785604,3.878025591619501,3.905519729789191,3.935165325558774,3.878025591619501,2.5380846283044995,2.5380846283044995,2.5103919712738616,2.5380846283044995,3.8759612658042393,3.87622648424518,3.9037206224148697,3.933366218184453,3.934267485078145,3.9037206224148697,2.4698636780691174,2.5121910786481827,2.4698636780691174,2.5398837356788206,3.8124073586076896,3.8777603731785604,3.878025591619501,3.905519729789191,3.935165325558774,3.905519729789191,2.5103919712738616,2.5103919712738616,2.5103919712738616,2.5103919712738616,3.8759612658042393,3.87622648424518,3.9037206224148697,3.933366218184453,3.934267485078145,3.87622648424518,6.0,0.0,4.927253685157204,0.0,3.57,0.0,13.56155191866282,0.0,13.487288449268473,0.0,13.563351026037141,0.0,13.485489341894151,0.0
137,3,back,4,11.537296074503669,0.0011,-6.812445008268726,6.04,False,139.42857142857142,143.14285714285714,154.57142857142858,198.1904761904762,1.3658345129713183,1.3658345129713183,1.300216279959507,1.3658345129713183,1.4238755138042833,1.424010025710377,1.488257947477635,1.5312589051759389,1.531424589009891,1.4238755138042833,1.3656359941103702,1.3656359941103702,1.3378766374997397,1.3656359941103702,1.396317368679739,1.460565290446997,1.503566248145301,1.503731931979253,1.504001378463915,1.396317368679739,1.3658345129713183,1.3933286511410081,1.300216279959507,1.3933286511410081,1.4238755138042833,1.424010025710377,1.488257947477635,1.5312589051759389,1.531424589009891,1.424010025710377,1.3381418559406804,1.3381418559406804,1.3378766374997397,1.3381418559406804,1.396317368679739,1.460565290446997,1.503566248145301,1.503731931979253,1.504001378463915,1.3961828567736454,3.0,6.0,14.222246857765809,4.927253685157204,7.73,3.57,2.5121910786481827,13.56155191866282,2.5380846283044995,13.487288449268473,2.5398837356788206,13.563351026037141,2.5103919712738616,13.485489341894151
137,4,of,2,13.288621606997308,0.0251,-3.684887428860335,7.4,False,34.38095238095238,34.38095238095238,34.38095238095238,34.38095238095238,0.05804100083296504,0.05804100083296504,0.05804100083296504,0.05804100083296504,0.16542439220462057,0.16559007603857268,0.16585952252323466,1.0674021257462663,1.0859459503154127,0.16559007603857268,0.030681374569368813,0.030681374569368813,0.030681374569368813,0.030681374569368813,0.13809593786888286,0.13836538435354484,1.0399079875765764,1.058451812145723,1.061231182274458,0.13836538435354484,0.05817551273905863,0.05817551273905863,0.05804100083296504,0.05817551273905863,0.16542439220462057,0.16559007603857268,0.16585952252323466,1.0674021257462663,1.0859459503154127,0.16585952252323466,0.03054686266327522,0.03054686266327522,0.030681374569368813,0.03054686266327522,0.13809593786888286,0.13836538435354484,1.0399079875765764,1.058451812145723,1.061231182274458,0.13809593786888286,4.0,3.0,11.537296074503669,14.222246857765809,6.04,7.73,1.3658345129713183,2.5121910786481827,1.3656359941103702,2.5380846283044995,1.3933286511410081,2.5398837356788206,1.3381418559406804,2.5103919712738616
137,5,his,3,11.593251209508129,0.00324,-5.732181918313702,6.51,False,161.23809523809524,176.28571428571428,180.0,194.8571428571429,0.10754907520560764,0.10754907520560764,0.10738339137165553,0.10754907520560764,1.0279049494824477,1.0306843196111828,1.0306907184208214,1.3897666753135383,1.999771702056396,1.0306907184208214,0.10768400978417603,0.10768400978417603,0.10741456329951404,0.10768400978417603,1.0305498077050892,1.0305562065147278,1.3896321634074447,1.9996371901503025,2.559577454982424,1.3896321634074447,0.10781852169026962,0.10781852169026962,0.10738339137165553,0.10781852169026962,1.0279049494824477,1.0306843196111828,1.0306907184208214,1.3897666753135383,1.999771702056396,1.3897666753135383,0.10741456329951404,0.10741456329951404,0.10741456329951404,0.10741456329951404,1.0305498077050892,1.0305562065147278,1.3896321634074447,1.9996371901503025,2.559577454982424,1.0305562065147278,2.0,4.0,13.288621606997308,11.537296074503669,7.4,6.04,0.05804100083296504,1.3658345129713183,0.030681374569368813,1.3656359941103702,0.05817551273905863,1.3933286511410081,0.03054686266327522,1.3381418559406804
137,6,neck,4,8.017966703493599,4.27e-05,-10.061309295812062,4.63,False,131.61904761904762,143.61904761904762,143.61904761904762,151.52380952380952,0.9231416432152137,0.9231416432152137,0.9203558742768401,0.9231416432152137,2.45216289168291,2.4586480075290993,2.4621743012255024,5.212850941833352,8.202552458531578,2.4586480075290993,1.2819481536232686,1.2819481536232686,0.9228657979209132,1.2819481536232686,2.4583785610444373,2.4619048547408404,5.21258149534869,8.202283012046916,9.434930845765283,2.4619048547408404,0.9231416432152137,1.2822176001079306,0.9203558742768401,1.2822176001079306,2.45216289168291,2.4586480075290993,2.4621743012255024,5.212850941833352,8.202552458531578,2.4621743012255024,0.9228721967305518,0.9228721967305518,0.9228657979209132,0.9228721967305518,2.4583785610444373,2.4619048547408404,5.21258149534869,8.202283012046916,9.434930845765283,2.4583785610444373,3.0,2.0,11.593251209508129,13.288621606997308,6.51,7.4,0.10754907520560764,0.05804100083296504,0.10768400978417603,0.030681374569368813,0.10781852169026962,0.05817551273905863,0.10741456329951404,0.03054686266327522
137,7,and,3,13.433927978319357,0.0257,-3.661264283189913,7.41,False,44.095238095238095,44.095238095238095,44.095238095238095,44.095238095238095,1.5355063643138855,1.5355063643138855,1.5290212484676964,1.5355063643138855,7.279410815316364,8.512058649034731,9.029961669680578,9.048876518959329,9.552637661759253,9.029961669680578,1.1799567011175718,1.1799567011175718,1.1764304074211687,1.1799567011175718,8.152982692142015,8.670885712787861,8.689800562066612,9.193561704866536,9.207854818980994,8.689800562066612,1.5355063643138855,1.5390326580102887,1.5290212484676964,1.5390326580102887,7.279410815316364,8.512058649034731,9.029961669680578,9.048876518959329,9.552637661759253,9.048876518959329,1.1764304074211687,1.1764304074211687,1.1764304074211687,1.1764304074211687,8.152982692142015,8.670885712787861,8.689800562066612,9.193561704866536,9.207854818980994,8.670885712787861,4.0,3.0,8.017966703493599,11.593251209508129,4.63,6.51,0.9231416432152137,0.10754907520560764,1.2819481536232686,0.10768400978417603,1.2822176001079306,0.10781852169026962,0.9228721967305518,0.10741456329951404
137,8,hung,4,7.269616749608169,1.62e-05,-11.03049314290548,4.21,False,157.61904761904762,193.1428571428572,202.1904761904762,208.0,7.494455305366692,7.494455305366692,5.743904451002479,7.494455305366692,8.031424411559826,8.065413742095764,8.065565835766854,8.334386075842069,8.39327110463563,8.065413742095764,7.50984386094904,7.50984386094904,6.973025991024443,7.50984386094904,8.06188744839936,8.062039542070451,8.330859782145666,8.389744810939227,8.390521960875098,8.062039542070451,7.494455305366692,7.513370154645443,5.743904451002479,7.513370154645443,8.031424411559826,8.065413742095764,8.065565835766854,8.334386075842069,8.39327110463563,8.065565835766854,7.490929011670289,7.490929011670289,6.973025991024443,7.490929011670289,8.06188744839936,8.062039542070451,8.330859782145666,8.389744810939227,8.390521960875098,8.06188744839936,3.0,4.0,13.433927978319357,8.017966703493599,7.41,4.63,1.5355063643138855,0.9231416432152137,1.1799567011175718,1.2819481536232686,1.5390326580102887,1.2822176001079306,1.1764304074211687,0.9228721967305518
137,9,his,3,11.593251209508129,0.00324,-5.732181918313702,6.51,False,155.14285714285714,194.47619047619048,208.0,301.3333333333333,0.5709584367290717,0.5709584367290717,0.5369691061931334,0.5709584367290717,0.8988157992689381,0.8995929492048091,0.9000131002407343,0.9000131002407343,0.9000131002407343,0.9000131002407343,0.552195681121411,0.552195681121411,0.5520435874503207,0.552195681121411,0.8806780999260582,0.8810982509619834,0.8810982509619834,0.8810982509619834,0.8810982509619834,0.8810982509619834,0.5709584367290717,0.571110530400162,0.5369691061931334,0.571110530400162,0.8988157992689381,0.8995929492048091,0.9000131002407343,0.9000131002407343,0.9000131002407343,0.9000131002407343,0.5520435874503207,0.5520435874503207,0.5520435874503207,0.5520435874503207,0.8806780999260582,0.8810982509619834,0.8810982509619834,0.8810982509619834,0.8810982509619834,0.8810982509619834,4.0,3.0,7.269616749608169,13.433927978319357,4.21,7.41,7.494455305366692,1.5355063643138855,7.50984386094904,1.1799567011175718,7.513370154645443,1.5390326580102887,7.490929011670289,1.1764304074211687
