StimulusID,ContextLength,Region,RegionCleaned,RegionLength,SubtlexLogFreq,WordFreq,WordFreqLog,WordFreqZipf,PunctOrClitic,RegionContentOrFunction,RegionPOS,FirstFixationDuration,DwellTime,SkipRate,SurprisalLeadingDynamic7,SurprisalLeadingDynamic8,SurprisalLeadingFixed,SurprisalLeadingWhole,SurprisalLeadingSpanning3,SurprisalLeadingSpanning4,SurprisalLeadingSpanning5,SurprisalLeadingSpanning6,SurprisalLeadingSpanning7,SurprisalLeadingSpanningWhole,SurprisalTrailingDynamic7,SurprisalTrailingDynamic8,SurprisalTrailingFixed,SurprisalTrailingWhole,SurprisalTrailingSpanning3,SurprisalTrailingSpanning4,SurprisalTrailingSpanning5,SurprisalTrailingSpanning6,SurprisalTrailingSpanning7,SurprisalTrailingSpanningWhole,SurprisalLeadingAndTrailingDynamic7,SurprisalLeadingAndTrailingDynamic8,SurprisalLeadingAndTrailingFixed,SurprisalLeadingAndTrailingWhole,SurprisalLeadingAndTrailingSpanning3,SurprisalLeadingAndTrailingSpanning4,SurprisalLeadingAndTrailingSpanning5,SurprisalLeadingAndTrailingSpanning6,SurprisalLeadingAndTrailingSpanning7,SurprisalLeadingAndTrailingSpanningWhole,SurprisalNoWhitespaceDynamic7,SurprisalNoWhitespaceDynamic8,SurprisalNoWhitespaceFixed,SurprisalNoWhitespaceWhole,SurprisalNoWhitespaceSpanning3,SurprisalNoWhitespaceSpanning4,SurprisalNoWhitespaceSpanning5,SurprisalNoWhitespaceSpanning6,SurprisalNoWhitespaceSpanning7,SurprisalNoWhitespaceSpanningWhole,RegionLengthPrev,RegionLengthPrevPrev,SubtlexLogFreqPrev,SubtlexLogFreqPrevPrev,WordFreqZipfPrev,WordFreqZipfPrevPrev,SurprisalLeadingPrev,SurprisalLeadingPrevPrev,SurprisalTrailingPrev,SurprisalTrailingPrevPrev,SurprisalLeadingAndTrailingPrev,SurprisalLeadingAndTrailingPrevPrev,SurprisalNoWhitespacePrev,SurprisalNoWhitespacePrevPrev
46,22,more,more,4,4.82104819762939,0.00229,-6.079203417747867,6.36,0.0,Function,Determiner,239.25,266.34615384615387,0.1538461538461538,2.677436739008158,2.9474178187740705,2.677436739008158,2.9481167277521507,4.222047472858762,4.226311222951523,4.2267177468338275,4.226734674548297,4.227918863211414,4.227918863211414,2.9351984457470195,2.9358973547250997,2.9351984457470195,2.9369502400245864,4.214091849924472,4.2144983738067765,4.214515301521246,4.215699490184363,4.294649156089633,4.294649156089633,2.677436739008158,2.9474178187740705,2.677436739008158,2.9491696130516374,4.222047472858762,4.226311222951523,4.2267177468338275,4.226734674548297,4.227918863211414,4.306868529116684,2.9358973547250997,2.9358973547250997,2.9351984457470195,2.9358973547250997,4.214091849924472,4.2144983738067765,4.214515301521246,4.215699490184363,4.294649156089633,4.215699490184363,7.0,3.0,3.26764098234592,5.8342814273373,5.09,7.41,4.0261628418303275,4.823294727141757,4.031447804198862,0.4668538085430214,4.0383822148573785,4.8302291378002735,4.019228431171811,0.4599193978845051
46,23,carbon,carbon,6,2.42813479402879,3.55e-05,-10.245975044585462,4.55,0.0,Content,Noun,208.9154929577465,247.7746478873239,0.1267605633802817,1.2786010190816768,1.278617946796146,1.273930745106611,1.2798021354592635,1.6861471440634404,1.6862608740874805,1.6862615014685645,1.6862615037135953,1.6862620538030768,3.4402503524924413,1.2775650614966594,1.2787492501597768,1.2771416098998856,1.357698916065047,1.6852079887879938,1.6852086161690778,1.6852086184141086,1.6852091685035901,1.6852091685349393,3.813900173168321,1.2781944951993722,1.2786010190816768,1.273930745106611,1.3587518013645337,1.6861471440634404,1.6862608740874805,1.6862615014685645,1.6862615037135953,1.6862620538030768,3.8149530584678075,1.2775650614966594,1.2787492501597768,1.2771416098998856,1.2787492501597768,1.6852079887879938,1.6852086161690778,1.6852086184141086,1.6852091685035901,1.6852091685349393,3.4391974671929546,4.0,7.0,4.82104819762939,3.26764098234592,6.36,5.09,2.9481167277521507,4.0261628418303275,2.9369502400245864,4.031447804198862,2.9491696130516374,4.0383822148573785,2.9358973547250997,4.019228431171811
46,24,dioxide.,dioxide,7,1.72427586960079,6.46e-06,-11.949865760413417,3.81,1.0,Content,Noun,184.2258064516129,223.1290322580645,0.064516129032258,0.406458738628217,0.406459366009301,0.4063450086041769,2.160448217033178,3.7256929228889533,4.437040885195813,4.742952787311268,7.814098808390014,10.69634022397426,4.437040885195813,0.3275097001040308,0.3275097023490616,0.3275090727229468,2.456201257103274,4.358091219290543,4.664003121405997,7.735149142484744,10.61739055806899,10.876885297937193,4.664003121405997,0.4063450086041769,0.406458738628217,0.4063450086041769,2.535150923008544,3.7256929228889533,4.437040885195813,4.742952787311268,7.814098808390014,10.69634022397426,4.742952787311268,0.3275097001040308,0.3275097023490616,0.3275090727229468,2.0814985511279076,4.358091219290543,4.664003121405997,7.735149142484744,10.61739055806899,10.876885297937193,4.358091219290543,6.0,4.0,2.42813479402879,4.82104819762939,4.55,6.36,1.2798021354592635,2.9481167277521507,1.357698916065047,2.9369502400245864,1.3587518013645337,2.9491696130516374,1.2787492501597768,2.9358973547250997
46,25,The,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,182.86666666666667,200.6,0.4333333333333333,1.5652447058557755,2.2765926681626354,1.5652447058557755,2.2765926681626354,8.535892006941083,8.795386746809285,10.945189707114437,10.9483066219654,10.94993207467708,10.9483066219654,1.9018899621872691,2.2078018643027235,1.9018899621872691,2.2078018643027235,8.420684040833919,10.570487001139071,10.573603915990034,10.575229368701713,12.085219710318,10.575229368701713,1.5171413480330926,1.5652447058557755,1.5652447058557755,2.5825045702780898,8.535892006941083,8.795386746809285,10.945189707114437,10.9483066219654,10.94993207467708,10.94993207467708,1.9018899621872691,1.9018899621872691,1.9018899621872691,1.9018899621872691,8.420684040833919,10.570487001139071,10.573603915990034,10.575229368701713,12.085219710318,10.573603915990034,7.0,6.0,1.72427586960079,2.42813479402879,3.81,4.55,2.160448217033178,1.2798021354592635,2.456201257103274,1.357698916065047,2.535150923008544,1.3587518013645337,2.0814985511279076,1.2787492501597768
46,26,added,added,5,2.69284691927723,0.000145,-8.838776125888765,5.16,0.0,Content,Adjective,244.09859154929575,393.7323943661972,0.1690140845070422,8.668597038951802,8.671713953802765,6.2592993387784475,8.671713953802765,10.268772473128948,10.27557129565757,10.276351055986623,10.276386977903925,10.27651678225618,10.27651678225618,8.36580205168731,8.36742750439899,6.2128821765311955,8.36742750439899,9.969659393542116,9.970439153871169,9.970475075788471,9.970604880140726,10.002697385713432,10.002697385713432,8.668597038951802,8.671713953802765,6.2592993387784475,8.673339406514444,10.268772473128948,10.27557129565757,10.276351055986623,10.276386977903925,10.27651678225618,10.308609287828887,8.36580205168731,8.36580205168731,6.2128821765311955,8.36580205168731,9.969659393542116,9.970439153871169,9.970475075788471,9.970604880140726,10.002697385713432,9.970604880140726,3.0,7.0,6.1766436197553,1.72427586960079,7.73,3.81,2.2765926681626354,2.160448217033178,2.2078018643027235,2.456201257103274,2.5825045702780898,2.535150923008544,1.9018899621872691,2.0814985511279076
46,27,carbon,carbon,6,2.42813479402879,3.55e-05,-10.245975044585462,4.55,0.0,Content,Noun,228.43283582089552,290.8059701492537,0.0597014925373134,1.6038573418548054,1.6046371021838581,1.5970585193261826,1.6048028284534155,2.2604994844697615,2.263602261181447,2.263607772231012,2.2636078355525484,2.26361426948408,2.263614279815272,1.6030116494721796,1.6030475713894816,1.6022318891431269,1.6352698813144428,2.2619768084697682,2.2619823195193334,2.26198238284087,2.2619888167724014,2.2619888271035933,2.322291714616213,1.6038573418548054,1.6046371021838581,1.5970585193261826,1.6368953340261214,2.2604994844697615,2.263602261181447,2.263607772231012,2.2636078355525484,2.26361426948408,2.3239171673278918,1.6030475713894816,1.603177375741737,1.6022318891431269,1.603177375741737,2.2619768084697682,2.2619823195193334,2.26198238284087,2.2619888167724014,2.2619888271035933,2.2619888271035933,5.0,3.0,2.69284691927723,6.1766436197553,5.16,7.73,8.671713953802765,2.2765926681626354,8.36742750439899,2.2078018643027235,8.673339406514444,2.5825045702780898,8.36580205168731,1.9018899621872691
46,28,dioxide,dioxide,7,1.72427586960079,6.46e-06,-11.949865760413417,3.81,0.0,Content,Noun,198.2295081967213,233.72131147540983,0.0983606557377049,0.6587994327280313,0.6588049437775965,0.655696656016346,0.6588114513618564,5.2547747596807,5.973307332900248,6.945568711332939,6.958583479883302,6.958588824568281,6.998717596894508,0.6267124382048905,0.626712501526427,0.6267069271553254,0.6870218333017704,5.941214827327542,6.913476205760233,6.926490974310596,6.926496318995575,6.926496451486727,6.969215873560273,0.655696656016346,0.6587994327280313,0.655696656016346,0.7191143388744763,5.2547747596807,5.973307332900248,6.945568711332939,6.958583479883302,6.958588824568281,7.001308379132979,0.6267124382048905,0.626712501526427,0.6267069271553254,0.6267189457891504,5.941214827327542,6.913476205760233,6.926490974310596,6.926496318995575,6.926496451486727,6.966625091321802,6.0,5.0,2.42813479402879,2.69284691927723,4.55,5.16,1.6048028284534155,8.671713953802765,1.6352698813144428,8.36742750439899,1.6368953340261214,8.673339406514444,1.603177375741737,8.36580205168731
46,29,accelerates,accelerates,11,0.778151250383644,9.33e-07,-13.884753460706436,2.97,0.0,Content,Verb,222.9240506329114,360.6075949367088,0.050632911392405,4.595963308318844,5.314495881538392,4.595963308318844,6.339906145532652,10.924723236453389,10.926022950832362,10.926037544458808,10.926037590061895,10.988114912800825,10.988134657471676,5.254192994025772,6.226454372458463,5.254192994025772,6.282194040258503,10.865720063319742,10.865734656946188,10.865734702549275,10.927812025288205,10.927831769959056,10.92836668101944,4.595963308318844,5.314495881538392,4.595963308318844,6.342496927771123,10.924723236453389,10.926022950832362,10.926037544458808,10.926037590061895,10.988114912800825,10.98866956853206,6.226454372458463,6.239469141008826,5.254192994025772,6.279603258020032,10.865720063319742,10.865734656946188,10.865734702549275,10.927812025288205,10.927831769959056,10.927831769959056,7.0,6.0,1.72427586960079,2.42813479402879,3.81,4.55,0.6588114513618564,1.6048028284534155,0.6870218333017704,1.6352698813144428,0.7191143388744763,1.6368953340261214,0.6267189457891504,1.603177375741737
46,30,Earth's,earth's,7,,6.76e-06,-11.904472875119406,3.83,1.0,Content,Noun,204.9625,337.8625,0.375,0.002590782238470979,4.555487405660742,4.584817090920737,4.648228511939024,7.054542858087629,7.089714610831024,7.090735205926634,7.146448521181597,7.146523244121894,8.406712782060438,4.552896623422271,4.582226308682266,4.583526023061239,4.646172640760938,7.087123828592553,7.088144423688163,7.143857738943126,7.1439324618834235,7.143935006158756,8.405191307477253,0.002590782238470979,4.555487405660742,4.584817090920737,4.648763422999409,7.054542858087629,7.089714610831024,7.090735205926634,7.146448521181597,7.146523244121894,8.407782089715724,4.582226308682266,4.583526023061239,4.583526023061239,4.645637729700553,7.087123828592553,7.088144423688163,7.143857738943126,7.1439324618834235,7.143935006158756,8.404121999821967,11.0,7.0,0.778151250383644,1.72427586960079,2.97,3.81,6.339906145532652,0.6588114513618564,6.282194040258503,0.6870218333017704,6.342496927771123,0.7191143388744763,6.279603258020032,0.6267189457891504
46,31,"warming,",warming,7,2.3096301674259,1.12e-05,-11.399587851131656,4.05,1.0,Content,Verb,173.125,304.6666666666667,0.0972222222222222,2.406314346148605,2.4414860988919997,2.406314346148605,3.7584842701214143,5.8393099275612315,5.880155692731222,6.002371876427702,6.002372204064045,6.0135540146282835,6.002372204064045,2.4409511878316152,2.441971782927226,2.4409511878316152,3.7590186667163152,5.8796207816708375,6.001836965367318,6.0018372930036605,6.013019103567899,10.378059646382866,6.013019103567899,2.406314346148605,2.4414860988919997,2.406314346148605,3.7595535777766997,5.8393099275612315,5.880155692731222,6.002371876427702,6.002372204064045,6.0135540146282835,6.0135540146282835,2.441971782927226,2.4976850981821883,2.4409511878316152,3.75794935906103,5.8796207816708375,6.001836965367318,6.0018372930036605,6.013019103567899,10.378059646382866,6.0018372930036605,7.0,11.0,,0.778151250383644,3.83,2.97,4.648228511939024,6.339906145532652,4.646172640760938,6.282194040258503,4.648763422999409,6.342496927771123,4.645637729700553,6.279603258020032
